,open,percent300Avg,growth5,growth10,growth20,growth40,growth80,growth160,growth300,num,x3,x4,x5,slope5,slope10,slope20,slope40,slope80,slope160,movAvgDiff20,movAvgDiff40,movAvgDiff80,movAvgDiff160,var20,var40,var80,var160,sp_slope5,sp_slope10,sp_slope20,sp_slope40,sp_slope80,sp_slope160,sp_movAvgDiff20,sp_movAvgDiff40,sp_movAvgDiff80,sp_movAvgDiff160,sp_var20,sp_var40,sp_var80,sp_var160,dow_slope5,dow_slope10,dow_slope20,dow_slope40,dow_slope80,dow_slope160,dow_movAvgDiff20,dow_movAvgDiff40,dow_movAvgDiff80,dow_movAvgDiff160,dow_var20,dow_var40,dow_var80,dow_var160,5DayActual,10DayActual,50DayActual,k,300MovAvg
2016-06-14,49.9,1.02581295925,0.9552067381316998,0.9548411787217758,0.9822834645669292,0.8992611281311947,0.9601693284587262,0.954110898661568,1.1992309540975727,1.31124119456,0,0,0,-0.3394,-0.0935454545455,0.0530827067669,-0.0615990853659,0.00035367440225,0.0214334735366,0.96427915785,0.973501826535,0.952696881541,0.953872658478,0.679023947371,0.751332756406,4.09680568038,3.00563521619,-12.477,4.93960606061,12.7191842105,4.52016674484,5.82316955286,-2.1142701987,0.997698048473,1.01640230687,1.0307803735,1.06341123366,4019.55947376,19424.4298974,24189.2663529,70062.3242837,-11.7718,9.58875151515,11.7023424812,-2.48788989212,16.6725809834,0.589273402068,0.992136219814,0.998427305771,0.997093550811,1.03222308766,5098.81544089,23877.280122,27938.3421897,521297.925486,1.0060120240480963,0.9803607214428859,1.1583166332665331,,51.18806666666669
2016-06-15,49.78,1.02853421722,0.9569396386005382,0.9492753623188407,0.9624903325599382,0.8790393784213314,0.9521805661820965,0.9476489624976204,1.200675349734684,1.8545254855,0,0,0,-0.3708,-0.131921212121,0.0453379699248,-0.0573466697936,-0.000620196026723,0.0208374180571,0.963962742782,0.971227057004,0.951327592179,0.951910861139,0.869072631582,0.761430705124,4.15254074367,3.04471317217,-15.072,2.38272727273,12.8163045113,4.61151864447,5.90542911978,-2.07347598066,0.99863183565,1.01731933524,1.03220664795,1.06540541522,2516.08480928,18659.1773782,24353.2979427,71026.0840739,-30.94,8.09866666667,12.2165511278,-2.51288004221,16.4546210824,0.637364170262,0.992170530271,0.997950887969,0.996539596444,1.03150178207,6176.21759379,23706.6712678,27002.771901,522688.199079,1.026114905584572,1.002611490558457,1.1627159501807955,,51.20043333333336
2016-06-16,49.52,1.03421849758,0.9523076923076924,0.9407294832826748,0.9809825673534074,0.8797299697992539,0.9461215131830341,0.9172068901648454,1.2004848484848485,2.55961364322,1,0,0,-0.361,-0.169363636364,0.0362962406015,-0.0531410412758,-0.00162801658462,0.0202366828599,0.961161468139,0.966342893662,0.947420279041,0.947261702087,1.08658842106,0.792810192304,4.2039006962,3.09278339622,-12.468,0.149757575758,12.8140300752,4.7043211773,5.98227377813,-2.03203768092,1.00248240986,1.02069799829,1.0362313429,1.07000582263,2090.30423691,17955.5474295,24738.2421124,72253.5905719,-47.1828,4.67496969697,12.3988631579,-2.52089549719,16.221261955,0.685286398303,0.987107928764,0.992301085539,0.990777571168,1.02518821687,9089.14886431,23985.5644717,26614.4156969,521248.615651,1.035541195476575,1.0242326332794829,1.176898222940226,,51.21450000000003
2016-06-17,50.41,1.01629703101,0.9874632713026444,0.962390225276823,0.998811174955419,0.9034050179211469,0.9944762280528704,0.9415390362345909,1.2109055969252942,2.12474324934,0,0,0,-0.2776,-0.197636363636,0.0269240601504,-0.0488661585366,-0.00265773411861,0.0196327087667,0.979871903276,0.983475427746,0.965198015418,0.964512410372,1.13717342106,0.76552410256,4.22142087025,3.11450056604,-5.254,-1.60996969697,12.7229473684,4.80786444653,6.0535403481,-1.98997201673,1.00169050121,1.01935036082,1.03523980081,1.06965355208,1598.92075665,17084.687891,24413.8565977,73471.6246525,-52.8892,0.436781818183,12.3731631579,-2.49782915103,15.9742910059,0.733188616804,0.994726532016,0.999580742283,0.998007909873,1.03237382465,9577.26773563,23781.0454012,25806.757236,520527.017089,0.9880975996826028,1.014282880380877,1.1541360841102957,,51.23153333333337
2016-06-20,50.64,1.0132049763,1.0213795885437678,0.9740334679746104,1.0031695721077656,0.9755345790791756,0.9789290547071333,0.9458348898020172,1.2231884057971014,1.11656016248,0,0,0,0.0892,-0.207393939394,-0.00345827067669,-0.0365379221388,-0.00586502725035,0.017804967113,0.98880178078,0.988198791096,0.972737793956,0.969629663315,1.16891868421,0.774389679483,4.02116905063,3.17088300314,6.549,-3.86751515152,11.6663853383,5.12977591463,6.23288387834,-1.86099249467,0.993152373477,1.00840012045,1.02478661742,1.06022094792,1098.27486191,15627.5742051,24324.2982136,76826.8571854,-11.3498,-13.6735636364,10.6771469925,-2.32933689024,15.1597042385,0.877349774222,0.995872631578,1.00003590108,0.998079055128,1.03110780719,10416.7243791,22942.959356,25494.4522056,515230.73743,0.9695892575039494,1.0037519747235386,1.1449447077409163,,51.30870000000003
2016-06-21,50.2,1.02262948207,1.0060120240480963,0.9609494640122511,0.9920948616600791,0.9694862881421399,0.9543726235741445,0.9414853713428357,1.2009569377990432,1.22979272042,0,0,0,0.1426,-0.188333333333,-0.0144210526316,-0.0326822701689,-0.0069861975504,0.017189052795,0.982358639179,0.980090687674,0.965410143057,0.961619044654,1.13060289474,0.801684551278,3.94798162975,3.18061319182,6.686,-3.54212121212,11.0838308271,5.23575562852,6.2814933852,-1.81724255739,1.00835766026,1.02336830365,1.04021697764,1.07665059855,1244.99839481,15839.5013445,24749.0091135,78349.8949959,8.475,-16.7061212121,9.64508195489,-2.22778276266,14.8655611346,0.92578899777,1.00074722049,1.00498700135,1.0030525384,1.03587702631,10253.8542306,23143.446778,25379.1384213,514758.793978,0.9745019920318725,1.0115537848605578,1.148406374501992,,51.336000000000034
2016-06-22,51.08,1.00552401462,1.026114905584572,0.9819300269127258,1.0074950690335305,0.9774205893608878,0.9947419668938655,0.9665089877010407,1.2231800766283525,0,0,0,0,0.1396,-0.157612121212,-0.025195112782,-0.0289143996248,-0.00810751142757,0.0165729060156,1.0011073329,0.997446825129,0.983272055285,0.978583898291,0.999645000003,0.800858397432,3.83831037975,3.18825960692,5.331,-2.38081818182,10.3961278195,5.34253810976,6.32597803856,-1.77314210226,1.00471908202,1.01932165128,1.03621880734,1.07283992231,1182.87480928,15905.7534615,24972.5183699,79692.5470313,20.3752,-17.8896363636,8.47967443609,-2.0975261257,14.5648259157,0.974624740987,1.00092443956,1.00511585424,1.00323238731,1.03555788866,10234.3423159,23339.8552155,25262.5584817,510142.429177,0.9770947533281127,1.0066562255285827,1.116092404072044,,51.3621666666667
2016-06-23,51.28,1.00211453458,1.035541195476575,0.9861538461538462,0.987673343605547,0.9961149961149962,1.0060820090249167,0.9688267523143775,1.2224076281287246,0,0,0,0,0.1502,-0.116151515152,-0.0354496240602,-0.0252678001876,-0.00921629746835,0.0159569248616,1.00611161796,1.00143047547,0.988108686175,0.982419000842,0.90307657895,0.799617371791,3.68786631329,3.18860027909,5.399,-0.998636363637,9.6052612782,5.44586855066,6.36529753428,-1.72873638283,1.00266212207,1.01631914859,1.03330812767,1.07015239399,1182.77865797,15802.2751138,25189.5228972,80974.8943591,25.2154,-17.0544666667,7.19248383459,-1.95109472326,14.2557436797,1.02382358967,1.00144201935,1.00557221582,1.00384441095,1.03566223146,10256.0180683,23572.060018,25314.9282905,507785.273963,0.9890795631825272,1.0087753510140405,1.124609984399376,,51.388433333333374
2016-06-24,49.81,1.03211804858,0.9880975996826028,0.9757100881488737,0.9591758135952244,0.9839984195969973,0.9503911467277238,0.919342930970838,1.195344372450204,0.958442456886,0,0,0,0.0956,-0.0770363636364,-0.0460812030075,-0.0218718105066,-0.0103272166549,0.015339060028,0.97974036192,0.973498026033,0.961028750311,0.95442825441,0.851473684214,0.846542564099,3.6011734019,3.21941159984,0.376,-0.406212121212,8.62271428571,5.5319826454,6.39762021654,-1.68426636478,0.981912993942,0.993856452444,1.01032787749,1.04653548939,2013.6885527,15382.4299215,24799.9254395,81537.7311788,30.1256,-13.7658242424,5.86007481203,-1.77232645403,13.939887481,1.07348808596,1.006780806,1.01101409531,1.00944953991,1.04101114592,11046.2532643,24546.7257014,25633.9764848,506099.684211,1.0265007026701465,1.0540052198353744,1.1600080305159606,,51.40980000000004
2016-06-27,49.1,1.04837270876,0.9695892575039494,0.9903186768858411,0.9456856702619414,0.9949341438703141,0.9269397772323957,0.9010827674802716,1.1766115504433263,2.86928927618,1,0,0,-0.1764,-0.00253333333333,-0.0762793233083,-0.0130140009381,-0.0136585911861,0.0134708206375,0.973327650633,0.961632621085,0.950811021468,0.94143024057,0.661089210529,1.01516820512,3.46220378164,3.33654958726,-26.469,-2.27354545455,4.92121240601,5.74257563321,6.45834473892,-1.55041742903,0.987904805922,0.995722881715,1.01148536555,1.04847961797,3719.3537106,13581.9201987,21685.3332275,82639.4191822,9.1728,1.79445454545,1.79031541353,-1.06044594278,12.9518681142,1.22361764958,0.974459148028,0.976989556682,0.97590905841,1.00505454738,23301.6866264,27459.2010432,27476.4658808,492288.825822,1.0352342158859469,1.0782077393075356,1.170468431771894,,51.47510000000004
2016-06-28,48.92,1.05267715999,0.9745019920318725,0.9803607214428859,0.9360887868350556,0.9784,0.9335877862595421,0.9045857988165681,1.1376744186046512,3.26897389192,1,0,0,-0.2698,-0.00343636363636,-0.085092481203,-0.010667706379,-0.0147582849859,0.012842070491,0.97274833219,0.958834972388,0.94864572678,0.938098131642,0.627805000003,1.12204865384,3.43442727848,3.3725679206,-25.046,-3.36163636364,3.58779699248,5.81513250469,6.47046025258,-1.50529137613,0.998477327572,1.00504644273,1.02072765339,1.05835412358,3431.83259876,13048.8930112,20448.5419933,83075.202161,-39.2432,1.52634545455,-0.106240977443,-0.846475257974,12.6048760915,1.2725407681,0.967224768997,0.968158962367,0.96689571591,0.995084056512,41278.6855738,34224.0856255,31249.0849066,481989.89873,1.0380212591986917,1.0948487326246934,1.178045789043336,,51.4969666666667
2016-06-29,49.91,1.03223068189,0.9770947533281127,1.002611490558457,0.9517543859649122,0.9914580850218513,0.9679984484096198,0.9149404216315307,1.1696742441996717,0,0,0,0,-0.272,-0.0131939393939,-0.0920037593985,-0.00857080206379,-0.0158423362049,0.0122119180681,0.994500458295,0.978512331883,0.968961584197,0.957207585165,0.470120000003,1.14596307692,3.34386677215,3.39573427673,-13.442,-4.26012121212,2.37443796992,5.89974601313,6.47963720406,-1.4597334718,1.00794112774,1.01312899844,1.0290910377,1.06739074951,3180.65173691,11965.599024,19397.3240997,83823.8233569,-82.716,-0.934393939394,-2.00096804511,-0.633442401501,12.2543230031,1.32096579319,0.983585866198,0.983086438463,0.98189816473,1.00983688819,43830.9568327,33927.3413191,31935.2345994,467808.025538,1.0302544580244442,1.078741735123222,1.1378481266279303,,51.51863333333337
2016-06-30,50.72,1.01626577287,0.9890795631825272,1.0242326332794829,0.9635258358662614,1.0176565008025682,0.9984251968503938,0.9380432772332161,1.182560037304733,0,0,0,0,-0.1784,-0.022096969697,-0.0962345864662,-0.00664887429644,-0.0169038179794,0.0115816518406,1.0109728022,0.994275856661,0.985588776103,0.972822770804,0.445552368424,1.14092923077,3.23698846519,3.40505659984,9.004,-4.29272727273,1.36087969925,5.99957692308,6.48682879893,-1.41365948423,1.0185144488,1.02305736592,1.03954840277,1.07859304145,4028.33247376,11224.6288317,19010.1165823,84942.2465911,-97.1058,-3.92592121212,-3.63412969925,-0.401495989681,11.9019355529,1.36920831322,0.998688319321,0.997158793595,0.996251288683,1.02402602228,41829.3858991,31317.7803838,31522.8245,457111.056136,1.0199132492113565,1.0636829652996846,1.1041009463722398,,51.54500000000004
2016-07-01,51.13,1.00865897386,1.0265007026701465,1.014282880380877,0.9761359297441772,1.02526569079607,0.985353632684525,0.9521415270018622,1.1197985107314938,0,0,0,0,0.019,-0.0290363636364,-0.0974244360902,-0.00487281894934,-0.0179360129512,0.010951970658,1.01906384845,1.00199399352,0.994338416361,0.980719595571,0.453287105266,1.13375839743,3.12964808544,3.40810688286,31.756,-3.28833333333,0.598180451128,6.11168339587,6.49254595933,-1.36702389665,1.02495510087,1.02902020936,1.04621665314,1.0857777545,5615.95038823,10741.9124295,19412.3060696,86356.4217522,-70.5084,-6.40062424242,-4.79996503759,-0.13182912758,11.5506079685,1.41751611583,1.01065361473,1.00837325648,1.00789587761,1.03550280176,41528.7762264,29107.0262473,31220.6214886,447516.961989,1.0267944455309994,1.0502640328574222,1.1050264032857422,,51.57273333333337
2016-07-05,50.83,1.01665092793,1.0352342158859469,1.0037519747235386,0.9776880169263319,1.0182291666666665,0.9603249574910259,0.9504487658937921,1.0762227397840356,0,0,0,0,0.2914,0.00447878787879,-0.0772180451128,-0.000467893996248,-0.0217675281294,0.00843754239057,1.00915245488,0.996568963827,0.992538388126,0.975307901711,0.509135789477,1.0863025641,2.35629036392,3.4331524371,38.578,11.7143636364,0.3885,6.57705358818,6.49462141057,-1.17674202636,1.02904864119,1.03281303833,1.05331158046,1.09392961174,12333.0129211,7878.86051121,23329.8891124,93453.174575,102.5458,-7.83643030303,-5.49310864662,1.00309978893,10.1571872509,1.60898011635,1.00813534755,1.00577416649,1.00666181945,1.03152600247,45289.360203,26855.9161463,31406.2402623,412247.235368,1.0415109187487703,1.0566594530788904,1.1093842219161913,,51.6763666666667
2016-07-06,50.78,1.01815478535,1.0380212591986917,1.0115537848605578,0.972052067381317,1.0057437116260646,0.9581132075471699,0.9568494441303939,1.062787777312683,0,0,0,0,0.1542,0.0321272727273,-0.0687977443609,-0.000186679174484,-0.0226514240506,0.00781262158678,1.00690038071,0.99614528263,0.992657210229,0.974474730199,0.47591157895,1.06530025641,2.14389327532,3.44393205975,,,,,,,,,,,,,,,64.273,-3.44890909091,-5.17506390977,1.26143339587,9.81213384025,1.65676442918,1.00209572432,1.0003535862,1.00129258051,1.02525677468,43987.7605293,26840.2710201,31161.8193967,401114.304739,1.0547459629775502,1.1057502953918865,1.1057502953918865,,51.70190000000004
2016-07-07,51.42,1.00601905873,1.0302544580244442,1.0066562255285827,0.9884659746251442,1.021657063381681,0.9755264655663062,0.9687264506405426,1.0554187192118227,0,0,0,0,0.046,0.0625818181818,-0.0592105263158,-0.00022725140713,-0.0235286582865,0.00719124804069,1.01857079186,1.00894749235,1.00616870252,0.987148306219,0.524577631582,1.04735794871,1.9043493038,3.40332861242,21.975,21.2933333333,1.63279511278,6.81107621951,6.48325697375,-1.07864045425,1.02296466067,1.02748366139,1.04844141005,1.08913930187,15566.2423948,9307.17858814,25612.4758509,97122.8324492,23.224,2.92428484849,-4.7014037594,1.51631925422,9.46934586264,1.70487333487,1.00812561198,1.00677556387,1.00783430412,1.03129915645,45069.1245504,27205.6177435,31267.4081374,392641.742473,1.0470633994554648,1.0886814469078179,1.1207701283547258,,51.72950000000004
2016-07-08,51.73,1.00054384947,1.0199132492113565,1.0087753510140405,0.9948076923076923,1.0117347936632113,0.9806635071090046,0.9729170584916306,1.062217659137577,0,0,0,0,0.0248,0.0929151515152,-0.0484244360902,-0.000685272045028,-0.0243938935771,0.00657410631885,1.0233735917,1.01512483013,1.01344931284,0.993457211411,0.601623947372,1.03894557692,1.5190635443,3.35993474449,15.168,24.5669090909,2.47917105263,6.91391111632,6.47452345581,-1.02879151255,1.02189501131,1.02677151617,1.04806814725,1.08878802522,16700.9781843,9748.69060897,26767.0855696,98816.5863581,2.5406,10.1915757576,-4.05994022556,1.75957922139,9.12992022093,1.75332515381,1.01009251105,1.00920976168,1.01050490376,1.03330329799,46736.5129988,27898.7408898,31053.1680885,384233.242031,1.0429151362845546,1.0840904697467622,1.107094529286681,,51.75813333333337
2016-07-11,52.5,0.987532698413,1.0267944455309994,1.0540052198353744,1.0284035259549462,1.025390625,0.9822263797942001,0.9905660377358491,1.080691642651297,0,0,0,0,0.1828,0.155527272727,-0.0113703007519,-0.00397657129456,-0.0268889797234,0.00478616144674,1.03379017013,1.03056862851,1.03056357105,1.00919205766,0.882783157898,1.00672814102,0.903304810125,3.23831807783,2.402,26.2506060606,5.4332518797,7.13568105066,6.4319329949,-0.873659140891,1.02400489565,1.0310966253,1.052907719,1.09399096907,19157.0691777,12279.5863958,30636.1907718,104618.950388,22.8666,27.9941030303,-1.28357857143,2.39478170732,8.1273364012,1.90814114422,1.01848118442,1.01899419663,1.02122983838,1.04232044516,55216.4693622,31978.4607312,31065.14428,369003.826017,1.022857142857143,1.0756190476190477,1.0923809523809525,,51.8454666666667
2016-07-12,52.94,0.979889812366,1.0415109187487703,1.0782077393075356,1.0677692617991126,1.0291601866251945,0.9765725880833794,0.9805519540655676,1.0944800496175315,0,0,0,0,0.242,0.168242424242,0.00219172932331,-0.00506533771107,-0.0276485437178,0.00421056330936,1.0405487745,1.03905280151,1.03893810086,1.017687951,1.11371684211,1.03508967948,0.941781503163,3.23412954402,5.654,24.3923333333,6.61693609023,7.19729573171,6.41413102877,-0.819760229129,1.03159404953,1.03951481104,1.06185731112,1.10338775542,21642.547704,14004.3657372,32653.5293529,106905.51052,40.5242,32.7143878788,0.168877443609,2.61082947936,7.80309817598,1.96368848423,1.02273101217,1.02379465883,1.02651961477,1.04714269264,64340.6925609,36684.2863022,33399.201157,363581.61975,1.0145447676615036,1.0676237249716662,1.0863241405364563,,51.87536666666671
2016-07-13,53.56,0.969123724172,1.0547459629775502,1.0948487326246934,1.0733466933867737,1.0543307086614175,0.9752367079388201,0.9872811059907834,1.1200334588038479,0,0,0,0,0.3036,0.175878787879,0.0167342105263,-0.00599887429644,-0.0283413824426,0.00364588326204,1.05038143986,1.05061323369,1.05068021539,1.0294258971,1.47035684211,1.15641788461,1.01566860759,3.24892352201,14.449,21.7003636364,7.88187781955,7.25924706848,6.39604154946,-0.764917196015,1.03331590571,1.04249973473,1.06504969128,1.10684757724,24208.2335461,16244.0089728,34889.3677971,109425.129259,59.4296,37.2106424242,1.96672368421,2.84224317542,7.48638328499,2.0204799445,1.02672699093,1.02846750888,1.03174049378,1.05197905143,76986.4671159,43441.7247591,36986.5068231,361026.73684,1.0483569828230022,1.0569454817027633,1.0814040328603436,,51.9062666666667
2016-07-14,53.84,0.964723873205,1.0470633994554648,1.078741735123222,1.08155885897951,1.0409899458623357,1.0110798122065727,0.9924423963133642,1.1318057599327307,0,0,0,0,0.3542,0.186636363636,0.032092481203,-0.00674240150094,-0.0289629336615,0.00309265855722,1.05171656004,1.05535001103,1.05563970217,1.03457138259,1.78140921053,1.31454711538,1.11061765823,3.26935897799,22.012,18.9935151515,9.16969736842,7.31784193246,6.37740079993,-0.709202512946,1.02559120367,1.03693982567,1.05946473483,1.10113232525,22405.1806317,17914.77525,36713.1669205,111561.767679,75.112,40.6859818182,4.12353909774,3.09023604597,7.17718769632,2.07855790204,1.02859890148,1.03080293687,1.03466565108,1.05452135253,91254.9926662,51341.8628104,41358.6098509,360025.505322,1.039747399702823,1.040118870728083,1.074851411589896,,51.94073333333337
2016-07-15,53.95,0.96340253321,1.0429151362845546,1.0636829652996846,1.0894588045234248,1.0687400950871633,1.0063421003544115,1.0005563798219586,1.1659822779338664,0,0,0,0,0.386,0.199066666667,0.0478488721805,-0.00733604596623,-0.0295124340717,0.00255117091366,1.04962110526,1.05669320641,1.0573585146,1.03643491364,2.03591026316,1.48596897436,1.20013150316,3.29205917846,27.048,16.8151212121,10.4671353383,7.38171353189,6.35868046033,-0.652578108978,1.0283659799,1.04214527327,1.06486594508,1.10698099718,20352.8780198,20091.1269086,38691.0384142,114007.512672,84.62,43.0111575758,6.6827575188,3.36002220919,6.87694190108,2.13801924706,1.03226102938,1.03507024315,1.03959914653,1.0591449738,109684.082857,61575.9326334,47267.100881,359884.677406,1.039481000926784,1.042817423540315,1.0580166821130677,,51.9755666666667
2016-07-18,53.7,0.969818125388,1.022857142857143,1.0502640328574222,1.0652648284070623,1.0639984148999406,0.9924228423581594,0.992789794786467,1.1293375394321767,0,0,0,0,0.242,0.239242424242,0.093530075188,-0.00749047842402,-0.0306482931903,0.00100219899947,1.03094762709,1.04904838418,1.04984824121,1.03026029901,1.76536421053,1.99436608974,1.45121259494,3.2521508805,16.033,14.9364545455,13.9816823308,7.55452134146,6.30030786305,-0.47676898237,1.01702250636,1.03687720921,1.06010089753,1.10235006038,10056.8450001,25494.6157292,44629.3629237,120807.066945,63.9238,48.0793090909,15.8397003759,4.27043215291,6.04452888098,2.32557869448,1.02426486113,1.0331132211,1.03906607782,1.05723510733,92622.8027622,89835.1976512,64828.1526126,346589.565017,1.0515828677839851,1.0540037243947857,1.0601489757914337,,52.07923333333338
2016-07-19,53.71,0.970244523056,1.0145447676615036,1.0566594530788904,1.0606240126382307,1.0639857369255152,0.9975854383358097,0.9983271375464685,1.129547844374343,0,0,0,0,0.1218,0.250854545455,0.106181203008,-0.00678686679175,-0.0308370179911,0.00051088064353,1.02739201959,1.04836820737,1.04892612502,1.02998036786,1.61616421053,2.1385651282,1.49012145569,3.23606904088,7.082,14.9846363636,14.8013966165,7.60941709662,6.2809894881,-0.416080544376,1.00857519279,1.02943715702,1.05234891842,1.09434974257,7600.7160264,26535.6640449,45629.4086041,121979.180534,42.3186,52.2138666667,18.8673116541,4.62213062852,5.79601788854,2.39161603554,1.02029161193,1.03131848054,1.03753010056,1.05525415248,78362.2376411,98091.6565909,70568.5482127,338606.554259,1.0523180040960716,1.0584621113386707,1.0776391733382984,,52.11183333333337
2016-07-20,56.15,0.928836449985,1.0483569828230022,1.1057502953918865,1.1185258964143425,1.109683794466403,1.0357867552112157,1.0295196186285296,1.198505869797225,0,0,0,0,0.129,0.266521212121,0.119304511278,-0.00546355534709,-0.0308949308486,3.56877343834e-05,1.06851635125,1.09327388312,1.09476064906,1.07580832314,2.19988921053,2.7412151282,1.74882272152,3.25909273192,-0.445,14.6520606061,15.430075188,7.66265349437,6.2626687544,-0.354411622067,1.00766883176,1.02890791658,1.05190654395,1.09389385864,6409.90433561,27236.6887035,46563.1837912,122740.884336,28.1586,55.6784242424,21.7546793233,5.00450497186,5.56510011574,2.45931080273,1.02222797257,1.0348256213,1.04143062923,1.05877942741,77524.5769938,108376.682026,77568.4884759,328393.589463,1.0081923419412289,1.009439002671416,1.0295636687444347,,52.154166666666704
2016-07-21,55.98,0.932341907824,1.039747399702823,1.0886814469078179,1.09592795614722,1.1041420118343195,1.0432351844949683,1.028854989891564,1.1616517949782112,0,0,0,0,0.211,0.279381818182,0.132376315789,-0.00361454033771,-0.0308442364041,-0.000423627754015,1.06038793757,1.08735450224,1.08985778115,1.07181577329,2.65132210527,3.27058967948,2.00056936709,3.32423319182,-2.579,14.0200606061,15.9113477444,7.7214754925,6.24805387072,-0.291696426283,1.01550208237,1.03716718025,1.06054839704,1.10280711397,6347.88078956,28587.7114086,47950.3450617,122703.890709,19.5924,56.9054909091,24.4404838346,5.41860712946,5.35463369081,2.528611947,1.02075828172,1.03429231651,1.04124944601,1.05810100095,81857.4331327,118358.349352,84475.0248823,313106.172091,1.0003572704537336,1.0146480886030724,1.0284030010718115,,52.19250000000004
2016-07-22,56.08,0.931368877794,1.039481000926784,1.0840904697467622,1.093603744149766,1.0801232665639444,1.0209357363917713,1.0137382501807664,1.1676035810951488,0,0,0,0,0.3338,0.287957575758,0.145109398496,-0.00128156660413,-0.030685503106,-0.000866888934871,1.05732520103,1.08664270421,1.09028165934,1.0729818511,3.01045763158,3.79148487179,2.26353765823,3.39152798349,-3.311,12.899030303,16.207156015,7.77856754221,6.23663923318,-0.228037468505,1.00784839003,1.02945025897,1.05282415747,1.09460393398,5622.68865798,29214.0559231,48936.2962971,122157.350688,13.4576,55.4227090909,26.8265676692,5.84772847092,5.16425921824,2.59935813926,1.01547220322,1.0297924281,1.03708889645,1.05329389995,81686.0009567,125879.53593,90096.8081798,296355.405804,1.00320970042796,1.0279957203994294,1.0235378031383737,,52.2311666666667
2016-07-25,56.47,0.927117643587,1.0515828677839851,1.0756190476190477,1.1337080907448303,1.087425380319661,1.027661510464058,1.0176608397909532,1.1555146306527522,0,0,0,0,0.383,0.288333333333,0.184588721805,0.00864880393996,-0.0295828176278,-0.0021029894051,1.04930643947,1.08402800774,1.09281792012,1.07822218403,3.3267081579,4.91624608974,2.98068702532,3.61122584905,1.505,7.61078787879,16.2638120301,7.98687453096,6.21951094409,-0.0305834110036,1.00812883302,1.02863732845,1.05250224848,1.09453010096,4247.7136514,29003.8498702,49197.9269363,121329.334665,0.9002,37.9798727273,32.5885225564,7.29666130394,4.71403838344,2.82025406748,1.01200418307,1.02811000952,1.03693487653,1.05195087824,69592.7130893,140577.015285,104990.91734,249872.692903,1.0023021073136178,1.028156543297326,1.0141668142376483,,52.354333333333365
2016-07-26,56.52,0.927042934654,1.0523180040960716,1.0676237249716662,1.1511201629327903,1.088597842835131,1.0267029972752044,1.0443458980044347,1.177990829512297,0,0,0,0,0.2782,0.288012121212,0.197653759398,0.0128762429644,-0.0290238176864,-0.00248376550964,1.04466439325,1.08135513773,1.09204202391,1.07852947315,3.13940289474,5.21769480769,3.23215537975,3.7134728577,6.576,5.968,16.0609097744,8.08149437148,6.22004502901,0.0373820484626,1.01856993845,1.03926886751,1.06352488051,1.10616766775,4823.03365798,30245.8847436,49849.88272,121335.053797,-4.0304,30.4014666667,34.0940721805,7.82814606004,4.59754871074,2.89654145496,1.0069941331,1.02367561538,1.03313132605,1.04786609559,55124.5660156,140183.486494,108742.653364,241626.186918,1.0058386411889597,1.0291932059447984,1.0136234961075725,,52.396466666666704
2016-07-27,56.61,0.926267443915,1.0081923419412289,1.0569454817027633,1.1571954210956663,1.0832376578645235,1.0212881111311565,1.0146979745474098,1.1902859545836837,0,0,0,0,0.1676,0.285890909091,0.209702255639,0.0175259380863,-0.0283855866151,-0.00284800297375,1.04133325975,1.07987467273,1.09201652203,1.07969574552,3.02016947369,5.58802557692,3.48060631329,3.82394194575,11.478,4.80615151515,15.7518176692,8.19025433865,6.22330122627,0.106254134225,1.01328400371,1.033901719,1.05812619944,1.10079293558,4569.69117772,30877.4863061,50010.4705376,121710.519823,-8.442,22.5468727273,35.2421665414,8.37323567073,4.49262434951,2.97398918235,1.00418142798,1.02129649603,1.03119278389,1.0457642028,44498.4515695,141114.728536,111919.123541,237118.635287,1.0012365306482953,1.0273803214979684,1.0199611376081965,,52.43600000000004
2016-07-28,56.0,0.937055357143,1.0003572704537336,1.040118870728083,1.1220196353436185,1.0678871090770405,1.014676571842725,1.0095547142599604,1.1816838995568686,0,0,0,0,0.0738,0.276115151515,0.220007518797,0.0224605065666,-0.0276734118612,-0.00319650648585,1.02608265462,1.06539833532,1.07881619188,1.06754866521,2.74835026316,5.79223974359,3.6718085443,3.90205646226,15.855,4.4006969697,15.3592988722,8.31230265009,6.22974917956,0.176046989903,1.01611178244,1.03690585151,1.06142682958,1.10441075243,4452.60394745,31686.4182756,50675.3405048,122126.640409,-12.2622,14.8031939394,36.0006462406,8.91873344278,4.40011540817,3.05254444693,1.00218087273,1.01959340332,1.02999300657,1.04431269997,34574.9581609,141117.438268,115250.374861,231051.685567,1.0142857142857142,1.0362500000000001,1.0330357142857143,,52.47510000000004
