,open,percent300Avg,growth5,growth10,growth20,growth40,growth80,growth160,growth300,num,x3,x4,x5,slope5,slope10,slope20,slope40,slope80,slope160,movAvgDiff20,movAvgDiff40,movAvgDiff80,movAvgDiff160,var20,var40,var80,var160,sp_slope5,sp_slope10,sp_slope20,sp_slope40,sp_slope80,sp_slope160,sp_movAvgDiff20,sp_movAvgDiff40,sp_movAvgDiff80,sp_movAvgDiff160,sp_var20,sp_var40,sp_var80,sp_var160,dow_slope5,dow_slope10,dow_slope20,dow_slope40,dow_slope80,dow_slope160,dow_movAvgDiff20,dow_movAvgDiff40,dow_movAvgDiff80,dow_movAvgDiff160,dow_var20,dow_var40,dow_var80,dow_var160,5DayActual,10DayActual,50DayActual,k,300MovAvg
2016-03-21,736.5,0.901560217244,1.0133322326330128,1.0418729664733344,1.0410629726482437,1.0178275290215588,0.9723414086738398,1.1664924451202128,1.459109279657659,0,0,0,0,3.079,2.63115757576,1.01530338346,-0.239641322702,-0.350805202473,0.854966975639,1.02125995607,1.03827520848,1.03006632844,1.01806512679,206.573806315,282.906199744,510.423365822,799.836976085,4.4,3.25172727273,15.8126503759,-5.38257293621,-6.23095782788,-2.75110712363,1.01426999955,1.04080255803,1.01980491908,0.983304647569,2403.71144084,29216.5763526,46185.7775123,85154.0899401,64.5748,36.6173393939,38.0882879699,13.1714890713,-15.9048109983,-2.6873804899,1.02661415651,1.05240266384,1.06321335045,1.03095256352,51984.0582833,274084.962505,266045.714815,427566.39142,0.9974066530889342,1.0020366598778003,0.9973251866938221,,663.9991000000008
2016-03-22,737.46,0.901311664361,1.0144995322731525,1.070971114886943,1.0513365172143416,1.019182398629039,0.9806648936170214,1.1792944638116865,1.4899987877318464,0,0,0,0,2.1466,2.87771515152,1.06224398496,-0.191375093809,-0.364984426278,0.849317412088,1.02128402099,1.03734504038,1.03198703614,1.0186506929,219.399619999,270.413398975,479.050325062,769.783139902,10.572,4.01496969697,16.0828007519,-4.74786831614,-6.23942277602,-2.77713481621,1.02294023468,1.05074423206,1.03174305221,0.994544880273,2263.2085461,31678.8458397,43356.7943161,84437.9708874,58.4952,41.554769697,37.1079225564,14.7996797842,-15.7863986375,-2.65549014763,1.025125212,1.05050215821,1.06399005564,1.0315172331,57873.7981538,275405.520027,266366.856562,429395.203157,1.0171399126732297,0.9977083502834051,0.9932742114826566,,664.6813000000009
2016-03-23,742.36,0.896280061785,1.022013574349161,1.0628373444815096,1.0775706903559195,1.0399383624010647,0.9922741732830754,1.1813118614939055,1.488172560339989,0,0,0,0,1.286,2.97581212121,1.11491165414,-0.144577861163,-0.377676337611,0.843575296551,1.0263869206,1.04232789746,1.0393374147,1.0246432633,238.934373683,283.098413077,450.537779683,741.408328896,19.661,5.53275757576,16.2648834586,-4.10260037523,-6.24153338901,-2.80238744388,1.02330084323,1.05076909042,1.03469081246,0.997157099859,3099.87838821,32953.5553782,40572.0438762,83579.2420593,52.1678,45.7246848485,36.3257236842,16.3390877814,-15.6359267903,-2.6231434009,1.02225398134,1.04670988094,1.06315136074,1.03045966422,61803.3271475,261787.405076,266317.881134,431014.799929,1.009281211272159,1.00405463656447,0.9823670456382347,,665.3624666666674
2016-03-24,732.01,0.9098390277,0.993971077466223,1.03373721968028,1.0457136326623906,1.0256981518068575,0.9780215375571172,1.1539892484984156,1.4798544425351259,0,0,0,0,0.1018,2.87634545455,1.1659924812,-0.0982642354597,-0.38907903481,0.83772629012,1.01088760796,1.02629170611,1.02504409677,1.00976619904,238.575162104,279.671969167,444.052027705,718.64004965,,,,,,,,,,,,,,,37.087,47.9189333333,35.7099379699,17.7802482411,-15.4567941426,-2.59051718228,1.01464658368,1.03778237008,1.05683277697,1.02426831586,61561.4157188,239908.914805,268139.015157,432067.447746,1.009002609253972,1.0163385746096365,0.9903006789524733,,666.0112666666674
2016-03-28,736.79,0.907502997236,0.9931658264362547,1.0233194444444444,1.039812018403003,1.02017390822741,0.9839478639441247,1.1423100775193797,1.4573451747532487,0,0,0,0,-1.2132,1.04538787879,1.35363834586,0.079938836773,-0.421180770921,0.813306167233,1.01000214532,1.02722110126,1.03183494898,1.01391773383,135.636887104,261.570471731,439.165087088,621.994151726,12.654,14.3195757576,15.9627669173,-0.836343222326,-6.16415195001,-2.91761981837,1.01904277852,1.04317596144,1.03985631546,1.0024051947,6580.73812505,36283.9725625,32477.4108861,77487.6840502,-15.6606,36.9398424242,35.0880120301,22.6149954972,-14.4574978507,-2.45938902212,1.01099759152,1.03046362538,1.05748039025,1.02618176184,51535.3649643,160046.034948,302278.816101,436206.377352,1.0180105593181232,1.0084555979315681,0.9769948017752685,,668.6391333333343
2016-03-29,734.59,0.911104244091,0.9974066530889342,1.0107043106176306,1.0489347726753484,1.0041830136836494,0.9832420928645046,1.1473845336832076,1.4691506169876603,0,0,0,0,-0.7376,0.633357575758,1.37444210526,0.122767589118,-0.425552730895,0.806967570755,1.00449952448,1.02327687079,1.02869742181,1.0101913516,82.9149944728,267.525507693,440.670886012,589.051505405,1.752,14.9782727273,15.5592255639,-0.185439962476,-6.1335110613,-2.93872448142,1.00039712725,1.02365003241,1.02212615588,0.98556151869,5880.68944084,35921.1144808,31641.3017781,76064.0848379,-13.8914,30.3628787879,34.8150736842,23.6292605535,-14.1393650946,-2.42659465293,1.00863796196,1.02811509893,1.05587472068,1.02528376263,45349.5144304,158851.218798,313249.924539,437249.983578,1.004642045222505,1.004642045222505,0.9855293428987598,,669.2880666666675
2016-03-30,750.1,0.893208727725,1.0171399126732297,1.0318879656633468,1.066058383786703,0.9995202942195454,0.9755494862791001,1.1729842997435416,1.4679060665362036,0,0,0,0,0.3262,0.383072727273,1.39520639098,0.165711890244,-0.428089792839,0.800550529195,1.02277274906,1.04288211407,1.0500743441,1.03060444191,68.6020239464,278.812386603,453.211801123,551.200358393,-5.962,14.520030303,15.0276992481,0.455743785178,-6.09850610935,-2.95925885166,1.00561011036,1.02797769664,1.02832194212,0.991823576444,5872.29581584,35554.9720769,30944.2105661,74581.2626096,-0.1428,23.9683454545,34.4843421053,24.5786236163,-13.7927688628,-2.3938759304,1.01479983982,1.03443647436,1.06339421182,1.03328899858,41978.1403643,157734.977382,327388.472595,439233.350933,0.98089588054926,0.9987468337554992,0.9636981735768564,,669.9958666666676
2016-03-31,749.25,0.895169213658,1.009281211272159,1.03149909825571,1.0420723226703754,0.9550669216061185,0.9781203900732367,1.1196204423191871,1.4770823065549532,0,0,0,0,1.707,0.235109090909,1.41404511278,0.209691791745,-0.429745635549,0.794055360164,1.01958057374,1.03974085925,1.04828567516,1.02924434508,70.1268726307,284.944807629,468.412641629,554.067998428,-7.401,13.5873030303,14.4333966165,1.09427251407,-6.05883824133,-2.97910716117,1.01527382158,1.03750835851,1.03979229514,1.00338844876,5963.45489479,35712.8403061,30963.4237971,72836.0745436,18.3764,18.5443818182,34.138131203,25.4780085835,-13.4216299593,-2.36116208122,1.01641305083,1.03618757627,1.06614126038,1.03694468646,38515.3098412,156562.395847,342126.143866,440521.466548,0.9948214881548215,1.006353019686353,0.9602535869202536,,670.7055333333342
2016-04-01,738.6,0.908989574871,1.009002609253972,1.002919410686401,1.0277174820504258,0.9589467944223729,0.9807462488381357,1.1138927429571093,1.4163534555495896,0,0,0,0,2.4866,0.137084848485,1.42302932331,0.252890173546,-0.430654792253,0.78746961008,1.00381766018,1.02341480515,1.03307941693,1.01451776153,58.3285989464,275.243500257,474.964697452,554.773659984,-5.347,12.2645151515,13.7828665414,1.72237159944,-6.01463194444,-2.99825583488,1.01391327627,1.03577696947,1.04007074723,1.0040857654,5867.51289479,35609.7691282,30745.4180028,71071.0960676,32.0114,14.3539878788,33.7303526316,26.3107640244,-13.0272987664,-2.32854897301,1.01142068358,1.03112522291,1.06188031488,1.03371418049,31178.1183083,151647.568087,355202.911516,441394.768827,1.0072705117790415,1.0208231789872733,0.970092066070945,,671.3797000000009
2016-04-04,750.06,0.897901279009,1.0180105593181232,1.0110532984660177,1.0490496370578608,1.0377000871598345,0.9769331961394688,1.1376266456348965,1.4004369013611155,0,0,0,0,0.6112,0.278212121212,1.36838533835,0.379429643527,-0.427977401254,0.767264281777,1.01569805035,1.03465471161,1.04730051088,1.02945613122,40.8235249991,256.489655129,492.327247325,551.812655625,11.08,7.04018181818,11.4540206767,3.54490290807,-5.855025734,-3.05193624202,1.01401892792,1.03439518569,1.0441809143,1.00976795244,5602.892704,34049.0892244,31610.1363667,66186.8554996,30.0268,11.3326424242,31.9247966165,28.3917726782,-11.7144650463,-2.23156648618,1.01441426639,1.03361506891,1.06688258393,1.04164133568,16776.8520262,136313.376132,392658.937981,443831.960214,0.9906140842065968,1.013865557422073,0.955230248246807,,673.4798333333342
2016-04-05,738.0,0.913516666667,1.004642045222505,1.0020366598778003,1.0439949073419155,1.0484890675835026,0.9737560859755373,1.1267003557197601,1.3703971923569718,0,0,0,0,-0.1394,0.446333333333,1.33694736842,0.42414282364,-0.425076448957,0.760382068971,0.998580608322,1.01668682016,1.02963981441,1.01263738526,32.776483157,244.006774295,490.794154176,549.486690566,13.474,5.71524242424,10.7423026316,4.1227951454,-5.79150952297,-3.06867585129,1.01162256957,1.03146758978,1.04355776678,1.00966676566,4569.45223032,31284.976609,31985.5061452,64984.9942719,23.277,13.0723393939,31.2281315789,28.9498419559,-11.2355781016,-2.19945829601,1.00843060904,1.02708083476,1.06092193799,1.03683024449,13101.200037,128565.52011,404538.866633,444763.92841,1.0,1.0426964769647695,0.9742547425474255,,674.1753000000009
2016-04-06,735.77,0.917179462785,0.98089588054926,0.9977083502834051,1.068516824235031,1.101699483416935,0.9691768642069629,1.1202344701583435,1.38832386738872,-2.61189631485,0,0,0,-0.6302,0.566309090909,1.28744210526,0.469482692308,-0.421324150258,0.753417276767,0.995609020115,1.01266641617,1.02575076781,1.00935877879,32.9856368412,238.356657436,487.494902784,547.664081883,9.652,4.21690909091,10.0575169173,4.66922760319,-5.72359559599,-3.08496020688,0.99821026161,1.01647403229,1.03052626968,0.99745973601,4004.84717769,27459.3112244,31890.3230237,63805.1261851,12.6554,14.8729878788,30.2553834586,29.4175454268,-10.7408354299,-2.16765539541,1.00121368109,1.01923612101,1.05319461491,1.03030481788,9704.56757144,123852.412445,413137.489735,443510.00425,1.0181986218519374,1.030213245987197,0.9716487489296927,,674.8331333333342
2016-04-07,745.37,0.906322631713,0.9948214881548215,1.00405463656447,1.0671467636405285,1.1086536173250832,0.990064421863585,1.1261066626378609,1.4257813994414477,-2.70901252863,0,0,0,-0.5756,0.650290909091,1.22928007519,0.516276172608,-0.416689534986,0.746386632687,1.00835982064,1.02458223466,1.03817399934,1.02226865102,34.6527944727,238.258786603,489.106451898,548.226845751,0.291,2.92648484848,9.42978759399,5.19498921201,-5.65089697609,-3.1007696251,0.998815500998,1.01592652682,1.03180768028,0.999386108701,3205.01905269,23346.3081987,32350.2035882,62803.4777028,3.6442,16.2160545455,29.1014473684,29.7998610694,-10.2298949528,-2.13604533008,1.00527906667,1.02253120248,1.05703625683,1.03511991205,9599.11102749,119585.588754,423134.203461,442956.714136,1.0115915585548116,1.0134295718904704,0.9507358761420502,,675.5457000000008
2016-04-08,743.97,0.908979663158,1.0072705117790415,1.0163385746096365,1.0506270123707846,1.0831464927350551,1.0037913540935832,1.1330642704843132,1.4559099804305284,-2.41733853958,0,0,0,0.00120000000004,0.67143030303,1.16369962406,0.563240408068,-0.411208002227,0.739290771032,1.00632223088,1.02141558257,1.03549082626,1.02010162864,35.4683094727,235.256761795,494.685256186,548.450123801,-9.606,1.61915151515,8.83426691729,5.69714305816,-5.57438700627,-3.11619366037,0.988295128034,1.00382974749,1.02105272713,0.989731279866,2631.94344742,18700.5168574,32562.0067959,61816.2393332,-6.0198,16.224430303,27.7144469925,30.1149970216,-9.70518568917,-2.10482853883,0.997573430257,1.01367183697,1.04794394481,1.02747687876,8993.86613801,112064.726354,424694.223256,441515.483525,1.0134548436092854,0.9762490423000927,0.9392448620240063,,676.2536000000008
2016-04-11,743.02,0.913026298081,0.9906140842065968,1.0084555979315681,1.0319722222222223,1.1007703703703704,1.0016581512287845,1.133585573490373,1.4403520334974604,-2.41278954463,0,0,0,0.4976,0.50323030303,0.964666917293,0.705978517824,-0.389807526078,0.717654048895,1.00400917232,1.01634312352,1.03207542977,1.01805474226,36.9597378938,207.619544616,501.645266835,548.108494827,-21.667,-2.25984848485,7.38896052632,7.03513168387,-5.32242276869,-3.15982421143,0.993978926438,1.00488582117,1.02584718427,0.996697540267,2198.79223032,7126.11592308,33260.222354,59091.1815974,-29.4112,8.57903030303,23.1121289474,30.7097694653,-8.05682666139,-2.01303194619,0.999273776325,1.01157361984,1.04588386152,1.02950427061,8471.0582938,79288.3783435,417502.328099,437471.107511,1.0234717773411215,0.9637694813060215,0.9399477806788512,,678.3968000000008
2016-04-12,738.0,0.920179177958,1.0,1.004642045222505,1.0153960457340985,1.069162344623765,0.9800796812749004,1.1535215230235394,1.3879224418407838,-2.1342422936,0,0,0,0.2548,0.354539393939,0.881069924812,0.749129831144,-0.381236018812,0.710331289644,0.997519717234,1.00881000062,1.02484627306,1.0110380213,36.8514263149,204.673492308,505.575919999,548.130054576,-13.128,-3.31727272727,6.91156203008,7.42876782364,-5.23037137395,-3.17318134284,1.00483817626,1.01496248139,1.0365793301,1.0080365442,2231.73959874,6781.10369231,33894.3978604,58067.3553522,-25.2942,3.81358181818,21.3948398496,30.7951145169,-7.48842793454,-1.98273886913,0.998463069415,1.00972243442,1.04370309277,1.02875282077,8505.53717775,73750.1103139,414200.203081,434456.008996,1.0426964769647695,0.9829539295392954,0.9472357723577235,,679.0922333333342
2016-04-13,749.16,0.907442246427,1.0181986218519374,0.9987468337554992,1.030594838496671,1.0810701607550002,0.99888,1.307434554973822,1.4188636363636362,0,0,0,0,0.4392,0.253127272727,0.798257518797,0.790283255159,-0.371977256212,0.702969218402,1.0114318695,1.02287075156,1.03988256972,1.02615388764,37.4313671043,204.836237885,516.001973417,550.436036852,3.883,-3.52842424242,6.45697368421,7.80676219512,-5.13268212318,-3.1857327572,1.01822049206,1.02816678075,1.05045662096,1.02249707277,2968.04497374,7377.6665625,35122.6787959,57411.8612381,-7.1494,-0.0962484848474,19.6970281955,30.8391780957,-6.9106302054,-1.95234931186,1.00740755714,1.0183442517,1.05239721878,1.03877383871,8740.26125696,70940.2700667,413482.493391,433271.564699,1.011799882535106,0.9441107373591756,0.9309760264829944,,679.8194333333341
2016-04-14,754.01,0.902563759101,1.0115915585548116,1.006353019686353,1.0380522323333838,1.0786981402002862,0.9889693344875529,1.2262119659787611,1.4247033481974152,0,0,0,0,0.5608,0.234527272727,0.719684210526,0.829683653846,-0.362008409517,0.695578089751,1.01647023932,1.02812336908,1.04606237827,1.03259813618,41.5245249991,208.043881988,530.005406819,554.008959607,,,,,,,,,,,,,,,17.7354,-1.93616363636,18.1618973684,30.8427287992,-6.3223252432,-1.92161756297,1.01586270846,1.02671081714,1.06107978912,1.04873999322,12196.6505159,70665.924485,419473.554608,433848.41537,1.001816952029814,0.939324412143075,0.8954390525324597,,680.5421000000009
2016-04-15,753.98,0.903558007728,1.0134548436092854,1.0208231789872733,1.0238033810849345,1.061943661971831,1.0100065638772422,1.2353239944294256,1.43947001660971,0,0,0,0,1.0194,0.301048484848,0.644954135338,0.86804054878,-0.351343914088,0.688161002597,1.01492681968,1.02671784051,1.04529331722,1.0323584145,43.035251578,209.269317693,543.066769366,557.533123758,,,,,,,,,,,,,,,42.7726,-1.48617575757,16.8077601504,30.825096318,-5.72446437822,-1.89052972019,1.01537102466,1.02605378833,1.06029536563,1.04951494744,15075.7311675,69507.2276026,420281.385997,434569.578812,0.9632881508793336,0.9160720443513091,0.8899440303456325,,681.2646666666676
2016-04-18,760.46,0.898716478623,1.0234717773411215,1.013865557422073,1.0250721160326746,1.0941398213026776,1.0192057684317746,1.1893337503909918,1.4412478204836632,0,0,0,0,2.4688,0.857509090909,0.524058270677,0.971458841463,-0.315140831575,0.665806652939,1.01918869385,1.02942788956,1.05243491306,1.04049791915,49.2790197359,120.893147693,585.805031392,569.764180991,26.475,6.30939393939,4.81208082707,9.28751336773,-4.54953162359,-3.23677223811,1.02626954459,1.03551217491,1.06121704502,1.03643474615,6393.80878953,9370.46710096,41673.9836831,56284.1891972,62.4088,11.3598,13.5810992481,30.53365856,-3.88434149086,-1.7943069418,1.00986219035,1.02002135863,1.05387746174,1.04732148713,18406.588582,62990.6956871,427349.632311,437070.153897,0.9416668858322594,0.9173789548431213,0.8928411750782421,,683.4379333333343
2016-04-19,769.51,0.889141098448,1.0426964769647695,1.0426964769647695,1.0448200950441275,1.08772351402926,1.0237610590035255,1.2160013906008027,1.457405303030303,0,0,0,0,2.6952,1.12593333333,0.532684210526,1.00035325985,-0.301486449543,0.658351822611,1.02997806222,1.03951911214,1.06426036767,1.0525470804,76.2022221043,118.773225064,612.44932348,579.088474682,,,,,,,,,,,,,,,47.7618,17.9591757576,12.8832229323,30.3677326454,-3.25643015559,-1.76123063291,1.01571189649,1.02550098259,1.05955892384,1.05436412264,22486.7975293,60795.6945073,430442.608765,439536.376481,0.9427037985211368,0.905602266377305,0.8875778092552403,,684.2029666666676
2016-04-20,758.0,0.903606068602,1.011799882535106,1.030213245987197,1.0278523580939982,1.0806187183690925,1.0060121836304032,1.2078911304458682,1.4320801058001136,0,0,0,0,2.408,1.31704242424,0.550028947368,1.02515722326,-0.287142176512,0.650893458668,1.01397831986,1.02265801365,1.04786210384,1.03656427489,81.998636578,115.400481475,626.892436059,583.613076097,19.532,14.7487575758,4.72847744361,9.71259005629,-4.26718237957,-3.25029593105,1.03062845405,1.04068645557,1.06786767223,1.0445367374,9598.84826322,11586.122282,45789.9469478,56593.6468789,34.4294,24.5097636364,12.4750233083,30.1744086304,-2.62080727555,-1.72731036134,1.0173990574,1.02667274179,1.06081058409,1.05699602706,27754.4621735,58652.4876355,433580.735679,443194.334468,0.9331002638522427,0.9109366754617414,0.9043139841688654,,684.933400000001
2016-04-21,755.38,0.90770270151,1.001816952029814,1.0134295718904704,1.0175386604881729,1.096469836846078,1.0077780001334133,1.2540341324125108,1.4111339435830377,0,0,0,0,1.6792,1.46298787879,0.574961654135,1.04357858818,-0.272118673816,0.643430783429,1.00934072432,1.01790853606,1.0441514343,1.0327500775,80.2676471043,108.219248654,630.568314414,587.216920189,22.971,18.6154848485,4.88738721805,9.88187746248,-4.11418018929,-3.2551556796,1.0306187356,1.04082518849,1.06915507275,1.04630283666,11737.9603685,12714.6205385,47971.0847369,56981.6870195,26.6206,30.7874545455,12.4031270677,29.9212356238,-1.97502813233,-1.69251284389,1.01804163193,1.02699543791,1.06149195956,1.05869483607,33012.3846683,55896.155723,443488.771935,448771.044641,0.9376208001270884,0.9236410813100692,0.9163599777595383,,685.6604666666677
2016-04-22,726.3,0.944913396668,0.9632881508793336,0.9762490423000927,0.992199560115299,1.0375566063341952,0.9646443181214471,1.199326276853977,1.3518845974872034,-2.17444561493,0,0,0,-0.162,1.38944242424,0.586847744361,1.04937570356,-0.256737744667,0.63592451466,0.971282117804,0.978514249454,1.00496515467,0.993016464396,100.50697342,102.074648654,582.940639097,587.349834808,24.699,21.4247878788,5.14088909774,10.0116030722,-3.9538956502,-3.25882610618,1.0209053687,1.03095162984,1.06000480231,1.03782644332,12673.7243356,12985.3345369,49622.7847468,57187.7979063,24.3838,35.4809575758,12.6067556391,29.5991456848,-1.32111920124,-1.65701549884,1.01105688965,1.0194736209,1.05395848838,1.05217752719,34479.5909727,49460.9144863,449356.857558,453032.300905,0.9509844416907615,0.9615585846069118,0.958364312267658,,686.290600000001
2016-04-25,716.1,0.9610742913,0.9416668858322594,0.9637694813060215,0.971918728538661,1.0106127748454656,0.9340150517158173,1.160615883306321,1.3179350326677095,1.74974784111,0,0,0,-7.4254,-0.0131818181819,0.529434586466,1.01144085366,-0.20804475797,0.613214129061,0.961367421311,0.965142791872,0.991335161718,0.97911560163,183.279518683,113.965681988,550.630053654,587.519326569,3.752,22.178,6.32673120301,10.2315124296,-3.4309818917,-3.26247953762,1.01774957095,1.02743608612,1.05816673651,1.03839206704,14813.8682895,13308.3649984,54687.3293192,57773.2957924,3.69,35.5413575758,14.1450609023,28.3041782129,0.685622047878,-1.54564830795,1.00917012295,1.01651295231,1.05043536308,1.05182797156,37992.0001896,41900.425245,455811.716395,466132.662517,0.9742075129171903,0.9942745426616394,0.9635246473956152,,688.2253000000009
2016-04-26,725.42,0.949648847105,0.9427037985211368,0.9829539295392954,0.9875168461318558,1.035840758510395,0.934097347411795,1.2090333333333332,1.3265914452389223,1.83187981148,0,0,0,-7.6714,-0.689606060606,0.477269172932,0.98697565666,-0.191054490448,0.605577419009,0.974556631948,0.978067567586,1.00386298077,0.991877042906,198.556935789,120.125442052,546.347979999,587.651577323,-5.008,19.8950606061,6.85136278196,10.2398168386,-3.24461603376,-3.26133464015,1.00858930985,1.01856970958,1.04942787417,1.0305864269,14058.9444408,12987.8887436,55869.3573671,57779.1526981,-6.1604,31.736369697,14.9297030075,27.7411327627,1.36543442921,-1.50717857701,1.00789079395,1.0153566127,1.049025923,1.05142701573,36360.0233504,40102.9937066,458423.285165,470112.527704,0.9606434892889637,0.9880483030520251,0.9623114885169972,,688.8942666666676
2016-04-27,707.29,0.974868818542,0.9331002638522427,0.9441107373591756,0.9429276096520464,1.0052158835735197,0.9191552956465237,1.1547780371924439,1.3064093091983746,2.55721694126,0,0,0,-6.8004,-1.50066060606,0.392638721804,0.955850046904,-0.174029053856,0.59789449417,0.952636860146,0.954735798813,0.97871611746,0.967347624012,267.008742104,149.695866603,544.870031328,590.914279937,-6.085,16.9528484848,7.4695,10.2191909006,-3.05171807607,-3.25876773308,1.0192555117,1.02991718889,1.06173889444,1.04351943889,14007.8914408,13079.1257676,57736.3398671,58085.9522763,-11.079,26.3938909091,15.7027665414,27.1140687617,2.04599025141,-1.46827231722,1.00750982554,1.01511384511,1.04833069992,1.05184057591,35951.4178262,40552.9660575,460438.426532,472561.485023,0.9762473667095535,1.0227912171810714,0.9889861301587751,,689.5149666666676
2016-04-28,708.26,0.974414621749,0.9376208001270884,0.939324412143075,0.9452919586252919,0.9850625869262865,0.9532436069986541,1.140111393709153,1.3163705300721136,3.23219242091,0,0,0,-5.3358,-2.35683636364,0.279257894737,0.921956543152,-0.157071439873,0.590171278144,0.956242966667,0.957130419594,0.979373807669,0.968991263725,325.074141841,176.132605064,509.197912009,592.671164776,-2.7,13.990030303,8.17897180451,10.1626044794,-2.85284187471,-3.25475167777,1.01949439641,1.03131758734,1.06400251904,1.04649941149,12525.8971777,13171.7182676,59805.7219933,58347.3606725,-6.851,20.7053818182,16.4663996241,26.4541017824,2.72676559277,-1.42889938932,1.0077412758,1.01590155226,1.04851405128,1.05334990303,31805.1950254,41045.4666081,456044.172849,475374.699732,0.9850902211052439,1.0124248157456301,0.9997034987151611,,690.1389000000011
2016-04-29,690.7,1.00000622557,0.9509844416907615,0.9160720443513091,0.9351475764960737,0.9610675126621029,0.9253131489048161,1.1265698907192954,1.2717029072229487,4.10896749974,1,1,0,-4.8454,-3.25968484848,0.127427443609,0.883763977486,-0.140418474566,0.582386844457,0.935900250133,0.935016236211,0.954788708763,0.945418247825,448.451667367,236.641111218,489.756408844,601.193557217,0.345,10.7407575758,8.88841917293,10.0719729128,-2.6493543498,-3.24942768745,1.00281184264,1.01520991409,1.04772703763,1.03140500399,9735.8898948,12331.5113077,60734.6537975,58306.9112789,-8.1016,13.912630303,17.0403695489,25.7593286116,3.40426481481,-1.38937753062,0.995238712216,1.0035516241,1.03489128235,1.04100038533,26173.0530201,39368.5313979,442682.214166,476043.350478,1.0111191544809612,1.0307369335456782,1.041146662805849,,690.7043000000011
2016-05-02,697.63,0.992534772492,0.9742075129171903,0.9173789548431213,0.9300989254192998,0.9757199401390229,0.9556575342465753,1.125663574021783,1.3014271056804403,6.20330501529,0,0,0,-5.4176,-5.13844848485,-0.492119924812,0.742728846154,-0.092759112752,0.558755702585,0.954731575404,0.948805985272,0.963920178793,0.95635162609,710.557511578,385.481823334,464.658943037,617.761157826,-7.394,2.62560606061,10.3698890977,9.65158782833,-2.01519859793,-3.22596595845,0.996034540659,1.01082227062,1.0419450259,1.02931531595,2758.78076322,11980.5728189,60346.4172749,58028.8191862,-36.5012,-4.98572121212,16.9097830827,23.5667484991,5.4036341611,-1.26845144009,0.991670926237,1.00101391626,1.02886609233,1.03925611127,9416.68075036,37465.5902935,381956.481045,476725.817413,1.0205983114258275,1.0164843828390409,1.0372547052162322,,692.4220333333345
2016-05-03,696.87,0.994458220328,0.9606434892889637,0.905602266377305,0.9442682926829269,0.9858112887254209,0.9542112253700484,1.1137446060412337,1.3148490566037736,5.88096112972,0,0,0,-4.1344,-5.27181212121,-0.731667293233,0.688429057223,-0.0776132882091,0.550810801905,0.957116084679,0.948906103408,0.962760169454,0.955729601498,745.706023946,422.22970359,459.602073401,622.149720692,-10.125,0.416757575758,10.5449116541,9.49275879456,-1.79709109822,-3.21583047205,0.999669663436,1.01438239132,1.04483444692,1.03365283511,2479.33142112,12050.6088141,59044.334019,57992.6409118,-36.4382,-8.94698181818,16.3190567669,22.8669276735,6.05490361873,-1.22743029488,0.996162066258,1.00536401356,1.03227091775,1.04431945269,7647.89296747,35636.431445,353419.866874,477186.644652,1.028527558942127,1.027436968157619,1.0354585503752494,,693.0081000000013
2016-05-04,690.49,1.00445480746,0.9762473667095535,0.9109366754617414,0.9384590293162266,1.0027592616796641,0.9440016405769361,1.101787138981969,1.2884679977607763,5.78397443519,1,1,0,-2.6602,-5.22532121212,-0.980271804511,0.630380698874,-0.0629020379161,0.542821523332,0.952508388886,0.941549454221,0.953942096741,0.947447869674,774.159640789,470.401420513,459.407292151,629.150819179,-12.887,-1.94287878788,10.5073045113,9.32359662289,-1.5771885402,-3.20479114449,0.987387253595,1.00148728697,1.0306273595,1.02098610524,2554.1308948,11874.4565369,57096.4144268,57753.2642075,-32.0238,-13.0138121212,15.4449496241,22.1885594278,6.69519230251,-1.18650727223,0.989084694471,0.997377928158,1.02292149047,1.03642022436,9728.67111036,33480.7920514,321784.68525,476468.12086,1.0476762878535533,1.0190878941041868,1.0510362206548973,,693.5660000000012
2016-05-05,697.7,0.994893746118,0.9850902211052439,0.9236410813100692,0.9360451856125146,0.9988975904476929,0.9736118669848314,1.0979275182148647,1.2844019808177316,5.43544555808,0,0,0,-0.8024,-4.96199393939,-1.2263556391,0.569633794559,-0.0485627373418,0.534803286688,0.966204983081,0.952495043497,0.963779196901,0.957757910284,760.359192368,502.19733327,453.776530632,632.694960594,-15.897,-4.2686969697,10.256593985,9.14265525328,-1.35661785777,-3.19286616527,0.985653562056,0.999251308673,1.0274325916,1.01919183247,2745.23760533,11686.0844808,55240.7955316,57329.8518505,-28.3108,-17.2638606061,14.2835308271,21.5324340525,7.32263642464,-1.14578916962,0.985869476527,0.993160763783,1.01740573856,1.03235130058,13278.8213201,31560.8633209,288226.267974,475357.189808,1.0277483158950838,1.006679088433424,1.0358463523004156,,694.1373666666678
