,open,percent300Avg,growth5,growth10,growth20,growth40,growth80,growth160,growth300,num,x3,x4,x5,slope5,slope10,slope20,slope40,slope80,slope160,movAvgDiff20,movAvgDiff40,movAvgDiff80,movAvgDiff160,var20,var40,var80,var160,sp_slope5,sp_slope10,sp_slope20,sp_slope40,sp_slope80,sp_slope160,sp_movAvgDiff20,sp_movAvgDiff40,sp_movAvgDiff80,sp_movAvgDiff160,sp_var20,sp_var40,sp_var80,sp_var160,dow_slope5,dow_slope10,dow_slope20,dow_slope40,dow_slope80,dow_slope160,dow_movAvgDiff20,dow_movAvgDiff40,dow_movAvgDiff80,dow_movAvgDiff160,dow_var20,dow_var40,dow_var80,dow_var160,5DayActual,10DayActual,50DayActual,k,300MovAvg
2015-09-14,116.58,1.04120003431,1.069835734605855,1.0393153249531961,1.0197690692792163,0.9031608304927176,0.8967692307692308,1.0249692280640057,1.2383683875079667,0,0,0,0,0.3972,0.0207333333333,-0.147262781955,-0.348088977486,-0.13049051512,0.0475556518626,1.04822575787,1.03861393416,0.983263311598,0.944131974392,4.36053973685,14.7224455769,53.6819945411,53.1495801258,19.213,-16.877,-25.3006109023,-6.45529022045,1.88082446964,-0.424832667109,0.995070093129,0.959918638517,0.944713084792,0.948031425968,10534.7840198,77332.0072676,54946.6048224,45602.5869888,6.925,-16.2473818182,-47.0529030075,-26.7121455206,-8.62761870312,0.115581709888,1.00527908923,0.978870227114,0.951237510122,0.931107145646,53880.6205421,311383.077245,412332.757405,354822.824654,0.9750386001029336,0.9765826042202779,1.0230742837536455,,121.38309999999969
2015-09-15,115.93,1.04705195664,1.0374049217002237,1.034812103900741,0.9990520510168908,0.885164541498053,0.8912893057584379,1.0312222024550792,1.2042173054949623,0,0,0,0,0.5108,0.123496969697,-0.116158646617,-0.34636761257,-0.134019796062,0.0459961563745,1.03825038734,1.03283227055,0.978992780847,0.939339553463,4.42318842106,14.7148460897,52.6985094779,53.4687046541,23.504,-13.3474545455,-24.5396973684,-7.13480182927,1.8621301424,-0.451357025665,1.00211461382,0.969091990987,0.952138280707,0.955427375215,10541.5371777,74405.2930705,56350.1532275,45695.6018926,13.5234,-12.7459818182,-44.2848684211,-27.6031295263,-8.92231544333,0.0376430142537,0.998950809512,0.976492441377,0.948323989886,0.927733190051,27656.9292031,301202.824995,417966.543081,364851.652878,0.9780039679116708,0.973259725696541,1.0120762529112395,,121.38473333333302
2015-09-16,116.25,1.04420817204,1.0218881856540083,1.0553790285973672,0.9984540066993043,0.8750470455400828,0.8833586626139818,0.9883523210338377,1.2180427493713328,0,0,0,0,0.6888,0.232090909091,-0.0822766917293,-0.343435881801,-0.137425295945,0.0444330466095,1.03924548543,1.03529809906,0.982879922722,0.942390550964,5.47283157895,14.9845617949,51.6537240348,53.7508480503,20.036,-8.49503030303,-23.5850018797,-7.7971695591,1.83481733474,-0.477686590388,1.00328556726,0.972166591796,0.953570989284,0.956860975583,10413.5148422,70994.2025897,57669.7227215,45526.4119304,24.133,-6.06448484849,-41.0498304511,-28.4275778377,-9.21406353288,-0.0408511032534,1.01121035919,0.990626383645,0.961780718879,0.940449883288,28809.5901505,291147.846526,418668.438705,371482.341499,0.9774623655913978,0.9476989247311828,1.0254623655913977,,121.38919999999966
2015-09-17,115.66,1.04948152631,1.0488800217647591,1.0492606368502222,0.9962101636520241,0.9481105008607263,0.8722473604826546,0.9943259972489684,1.233575085324232,0,0,0,0,0.8748,0.330921212121,-0.0465218045113,-0.339204479362,-0.14071179823,0.0428659679699,1.0323605675,1.02979606192,0.978905417686,0.938096746803,6.19572078948,15.1407464102,51.0715854272,54.0769366942,,,,,,,,,,,,,,,38.0872,1.95536363636,-37.3299774436,-29.1755284475,-9.50156950012,-0.119661452596,1.01937649573,0.999905717908,0.970652163591,0.948709991301,31385.8350999,279749.142307,416065.992322,376071.706024,0.9791630641535536,0.9430226526024554,1.0227390627701887,,121.383033333333
2015-09-18,112.21,1.08159136144,1.0037570444583592,0.9975108898568762,0.9836079943899018,0.8891442155309033,0.8609022556390977,0.9477195945945945,1.1766988255033557,0,0,0,0,0.743,0.392551515152,-0.0118018796992,-0.334055628518,-0.143916473277,0.0412904150614,1.00154860246,0.999605805571,0.951050077181,0.910748789759,6.19637131579,15.0057019872,50.7938580855,54.7975089583,14.188,1.61203030303,-21.1869699248,-9.01977075516,1.75440914352,-0.529611635068,1.01113898155,0.982122565841,0.95986285915,0.963540816066,7383.64480927,62463.6610881,59723.5645629,44906.4730965,59.5814,9.87012121212,-33.2347763158,-29.8196646576,-9.7853197609,-0.198844229755,1.01544069397,0.997224279372,0.967628000974,0.945549311155,32029.5694473,267813.540674,418432.356661,381284.29097,1.037697174939845,0.9625701809107924,1.0515105605561001,,121.36536666666633
2015-09-21,113.67,1.06724934753,0.9750386001029336,1.0431311370101863,1.0293398533007334,0.907037982764124,0.8620506597906871,0.9628970775095299,1.185791779678698,0,0,0,0,-0.5718,0.381842424242,0.0763721804511,-0.313896341463,-0.153050442452,0.036514482011,1.0128894572,1.01459591778,0.967696623235,0.924626508278,6.11491868422,13.7456153205,48.7879541772,56.5114414937,11.409,10.9523939394,-16.5306334586,-10.6050605066,1.56959830638,-0.606083291065,1.00646459599,0.981888474684,0.955678553555,0.959207548473,4795.47823033,49364.4849936,62604.2718984,43401.1847994,36.9996,24.4645575758,-19.66505,-31.1856280253,-10.6177023002,-0.440190046181,0.999245302141,0.984981598724,0.954399085572,0.931713579839,33119.2649255,224434.710269,423906.005133,399184.611225,1.0015835312747425,0.9684173484648544,1.0446907715316267,,121.31423333333298
2015-09-22,113.38,1.0698450638,0.9780039679116708,1.014586129753915,1.1951090966585853,0.9211146315703956,0.8639792730320811,0.9567932489451476,1.1712809917355371,0,0,0,0,-0.644,0.334981818182,0.101829699248,-0.305537312383,-0.15590313086,0.0349100657008,1.00888940301,1.01260848499,0.966570084963,0.922878909281,5.95004105264,13.376148141,47.954715807,57.003206191,9.798,12.4864545455,-14.6290075188,-11.061836773,1.49052957982,-0.631163222471,1.01995152394,0.997080722038,0.96977976064,0.973372163262,5680.60486848,46854.5519087,63050.3830238,42427.975248,4.455,26.6986181818,-15.1434139098,-31.4810782833,-10.8920874853,-0.522353886748,1.00231175673,0.990639443393,0.959446884107,0.936286770436,26013.6008886,210460.619784,425909.913486,405931.920419,0.9951490562709473,0.9757452813547363,1.0349267948491798,,121.29903333333297
2015-09-23,113.63,1.0673648391,0.9774623655913978,0.9988572433192685,1.0226802268022679,0.9209758469768196,0.8721983420325452,0.9589029535864978,1.1718057131071464,0,0,0,0,-0.3836,0.254509090909,0.125415413534,-0.296404643527,-0.15864183515,0.0333010944641,1.0106013981,1.01499763289,0.970024468297,0.925509440494,6.02810105264,13.3048348718,47.0445790981,57.4583128145,0.642000000001,12.5343333333,-12.7037481203,-11.4949338649,1.4013336703,-0.656244661809,0.987977442621,0.967392755267,0.939862816341,0.943117881533,5985.87542112,45479.4764808,65127.4076836,42520.9698742,-29.2332,26.2595818182,-10.8873601504,-31.706112758,-11.1671829553,-0.605713526071,0.993608691199,0.983536116626,0.952016038215,0.928652880875,26312.5807947,196550.289477,430143.48746,414266.944006,0.9695502948165098,0.9721904426647893,1.0141687934524333,,121.28466666666628
2015-09-24,113.25,1.07076909492,0.9791630641535536,1.0270245760406276,1.05762047067613,0.9196102314250914,0.8720930232558138,0.9435927345442426,1.19172892770704,0,0,0,0,-0.1132,0.164545454545,0.146369924812,-0.286443386492,-0.161258932548,0.0316875543844,1.00530838334,1.01184506485,0.967988016608,0.922992288022,5.38159578948,13.2034660897,46.4447822152,57.9746323899,-7.266,11.5031515152,-10.7248721805,-11.8878930582,1.30369295007,-0.681180863083,1.00097562093,0.981855119625,0.952904060002,0.956108949516,5987.99575664,43007.6828462,66450.7598038,42437.0160373,-60.5952,22.7870242424,-7.02666165414,-31.8608703799,-11.4435124956,-0.690336728821,0.989348494356,0.980679856823,0.948620286366,0.924955311571,27767.6492013,182252.085937,435887.176105,423599.47098,0.9630905077262693,0.971832229580574,1.0180132450331127,,121.26459999999963
2015-09-25,116.44,1.0413532005,1.037697174939845,1.0415958493604078,1.0375122516261248,0.9519293655984303,0.8911679167304455,0.9701716380603232,1.2437513351847895,0,0,0,0,0.2256,0.0949636363636,0.166247744361,-0.275497912758,-0.163713976793,0.0300746221471,1.03020999686,1.0398540775,0.996259961049,0.949431499963,5.27642605264,13.5762871154,45.4330789715,58.1666048703,,,,,,,,,,,,,,,-74.7856,16.2450545455,-3.66794172932,-31.9420441604,-11.7213697799,-0.776255498506,0.986681981837,0.979320369406,0.94660544766,0.9226170005,30216.3209147,167094.990211,442757.906576,433537.032609,0.9276021985571969,0.958777052559258,1.0161456544142906,,121.25516666666631
2015-09-28,113.85,1.06490118577,1.0015835312747425,0.9765826042202779,1.0149772666488366,0.9286296900489397,0.8786078098471986,0.9603542808941374,1.1985472154963681,0,0,0,0,0.5278,0.051703030303,0.198783834586,-0.236306402439,-0.170146089721,0.025238505563,0.999758512437,1.017142219,0.976558521138,0.929852681443,3.95844078948,13.3179496795,43.794618212,58.8005657233,-7.504,0.839424242425,-3.54061842105,-13.0776468105,0.835285037213,-0.779209839282,1.00453463538,0.996034573176,0.96193879816,0.964107361801,3053.71091454,23162.7082756,70304.1738667,42603.0533333,-47.9734,-12.7346,2.34808909774,-31.6651122655,-12.5526743832,-1.04148492736,0.993662782553,0.991544155887,0.955805614718,0.930516523662,30381.0060423,94475.9588318,459639.792014,461837.267912,0.9668862538427756,0.9901624945103207,1.0322353974527887,,121.23899999999968
2015-09-29,112.83,1.07444178558,0.9951490562709473,0.973259725696541,1.0071409443898955,0.928641975308642,0.8712741312741312,0.9389198635266706,1.19169835234474,0,0,0,0,0.2908,0.0403575757576,0.196390601504,-0.221342378049,-0.172054091948,0.0236181658707,0.991206261915,1.00831099196,0.968755634547,0.922188552945,4.01318842106,13.2192717949,43.5964901266,59.2430879874,-4.844,-1.82960606061,-2.32230075188,-13.2578099203,0.702730888127,-0.803456030082,0.984971232124,0.978754060811,0.943774138562,0.945467547676,3367.11181585,17360.1377548,72095.8950154,43434.7158238,-35.771,-23.3353393939,2.70126240601,-31.3788744841,-12.8289957806,-1.13256942459,0.976185165862,0.974600457381,0.938626564816,0.913383068159,38397.355836,78080.6856282,470549.938144,475297.35369,0.9805016396348488,0.9821855889391119,1.0218913409554196,,121.22926666666635
2015-09-30,110.17,1.1002142144,0.9695502948165098,0.9476989247311828,1.000181570585565,0.9382558337591552,0.8546935608999224,0.8973690641036084,1.1545797526723958,0,0,0,0,-0.1404,0.0215333333333,0.187992105263,-0.205794418386,-0.173898069034,0.0219854322007,0.96788080052,0.984596960503,0.9471133439,0.901282396739,4.05117263158,13.2405617949,43.6979318829,59.9406012539,-0.324,-3.37178787879,-1.26103571429,-13.3767052064,0.565375879044,-0.827436857275,1.00637926378,1.00259345643,0.966100925886,0.967565162918,2714.56592112,14137.7740881,72661.5686705,43621.1480187,-33.3088,-32.4472242424,2.41223533835,-30.9967537758,-13.1062226046,-1.22510110051,0.980144407142,0.979361986995,0.94291134642,0.917186918426,43180.1472978,72490.2588716,479290.795113,486936.616738,1.0027230643550875,1.0101661069256604,1.0532812925478805,,121.21059999999969
2015-10-01,109.07,1.1110986828,0.9630905077262693,0.9430226526024554,0.9894765490338382,0.9656485170429393,0.860852407261247,0.8652229097255275,1.1239694971145917,0,0,0,1,-0.6874,-0.0143090909091,0.172912406015,-0.190113015947,-0.175714250762,0.0203393527335,0.959363180579,0.975062466755,0.939267733716,0.893261788581,5.00403157895,13.3888715384,43.3634284652,60.5845484237,8.7,-3.85884848485,-0.349088345865,-13.4276091698,0.424698641878,-0.851038184475,1.01619174898,1.01449363329,0.977063615582,0.978266818922,3301.75249349,10988.1575897,72798.5977211,43702.6410572,-22.0404,-38.4459454545,1.60430338346,-30.5185290572,-13.3817126905,-1.31871390273,0.993824547929,0.993953481507,0.956980477692,0.930431898712,43597.423241,63430.3046949,478789.820668,494401.206201,1.0090767397084441,1.0170532685431375,1.0561107545612909,,121.18753333333302
2015-10-02,108.01,1.12175662747,0.9276021985571969,0.9625701809107924,0.9601742377100188,0.9313615590238855,0.8443558474046279,0.8486015084852294,1.115229736706247,0,0,0,1,-1.1724,-0.0654484848485,0.15070112782,-0.174554338649,-0.177511533052,0.0186790941236,0.951621571616,0.966108820294,0.93194819538,0.885599628165,6.47445157895,13.7126861538,42.8999832911,61.3714367885,,,,,,,,,,,,,,,-12.5532,-41.1098484848,0.217163909774,-29.964473288,-13.6552837172,-1.41339754592,0.992799596242,0.993820852792,0.956989986091,0.929864924155,44232.6755107,53815.5178636,473716.434316,501928.934608,1.033607999259328,1.0349041755393018,1.0386075363392278,,121.16093333333303
2015-10-05,110.08,1.10023316376,0.9668862538427756,0.9684173484648544,1.0101862898045333,0.9607261302146971,0.852144294782474,0.8634402698250844,1.1253322428951136,0,0,0,0,-0.9804,-0.306460606061,0.0902552631579,-0.130234193246,-0.182815036041,0.0136130209554,0.977698039808,0.981761426979,0.955626066159,0.905875424642,8.42895684211,6.48402564101,39.2023774684,62.3961052476,27.409,3.63212121212,2.46638721804,-13.0329472326,-0.16400644632,-0.941947868295,1.01426652877,1.01709849613,0.982047619776,0.981087181105,4858.30354612,7849.53883974,70735.5651895,44011.6704708,32.0168,-28.3995393939,-3.39894473684,-27.944162758,-14.4572525448,-1.70303560991,1.00813719771,1.00718705885,0.975096069086,0.945559536869,46069.4047381,36162.5192462,440420.718022,519527.952386,1.0240734011627908,1.0065406976744187,1.0168968023255813,,121.11366666666639
2015-10-06,110.63,1.09464943204,0.9805016396348488,0.9757452813547363,0.9899776286353467,0.9493692611344717,0.8630831643002027,0.8668703964895784,1.1137622067854627,0,0,0,0,-0.4658,-0.401078787879,0.0662770676692,-0.116642471857,-0.184504880157,0.0119015877695,0.985041403259,0.98701878039,0.962327400518,0.911316911836,7.84358947369,6.53941025639,36.9702485918,62.6569428302,28.065,7.39333333333,3.31095864662,-12.7985897045,-0.312046384201,-0.96368869069,1.03279869947,1.03677263483,1.0024393027,1.00083626294,7453.55173691,9364.60874359,69335.0854806,44003.5493863,59.7062,-16.6205151515,-3.6696537594,-27.1432505159,-14.7098657686,-1.80053119433,1.02420322942,1.02302083837,0.992148189168,0.961594826105,51828.220961,39652.5818655,422371.63911,519764.118848,1.0017174365000452,1.0064177890264847,1.0039772213685256,,121.10106666666637
2015-10-07,110.47,1.09618086358,1.0027230643550875,0.9721904426647893,0.9710794655414908,0.9376962906374671,0.876050753370341,0.8598225404732255,1.1222064201544089,0,0,0,0,-0.0062,-0.484272727273,0.0406703007519,-0.103753072233,-0.186103214369,0.0101767465282,0.985894752812,0.985965147154,0.962884032485,0.910850985434,7.36023657895,6.60424999998,34.6473260127,63.064675059,28.328,11.5814242424,4.12434022556,-12.5122298311,-0.458922614862,-0.984918002626,1.0282632311,1.03368812909,1.00037297647,0.998114439703,9351.92533559,10107.6158317,67897.1803446,43982.4277165,88.5716,-3.01207272727,-3.7653387218,-26.2777903377,-14.9514815342,-1.89821228741,1.02590956697,1.02469214655,0.994970698312,0.963818906638,54609.9867421,42283.8818655,403671.457308,520084.549782,1.0074228297275278,1.03195437675387,1.0140309586313025,,121.0950999999997
2015-10-08,110.06,1.10025228663,1.0090767397084441,0.971832229580574,0.9980955835676069,0.9780502976983916,0.8664095095646698,0.8556989581713574,1.1327706875257308,0,0,0,0,0.3196,-0.530236363636,0.0135353383459,-0.0918565666041,-0.187578505919,0.00843839038512,0.983178939282,0.982768512297,0.961500870885,0.90822116126,7.55526421053,6.70175634614,31.5148293513,63.7006383609,27.0,15.8053636364,4.90446616541,-12.1738877814,-0.60404305116,-1.00558975082,1.03147392782,1.03821448145,1.00575236574,1.0028362781,11772.3740527,11239.318524,66378.8056009,43962.4132074,106.1918,12.1440606061,-3.61862330827,-25.34332303,-15.1784914279,-1.99591011816,1.03121574074,1.030313221,1.00169327363,0.969814403556,64335.9772644,47158.7925626,385360.197805,520704.212956,1.0079047792113394,1.0387970198073777,0.9895511539160458,,121.09376666666637
2015-10-09,111.64,1.08471605159,1.033607999259328,0.958777052559258,0.9986581984077287,0.9620820406756291,0.8740995928593799,0.8586371327488078,1.1763962065331928,0,0,0,0,0.4782,-0.525006060606,-0.0138345864662,-0.0810674953096,-0.188904362986,0.00668927042438,0.997547234719,0.996994905181,0.977568207142,0.921946977107,7.55548921053,6.70387974357,27.2670905696,64.1129302476,29.995,19.5021818182,5.61894924812,-11.7860646107,-0.747324227907,-1.02572115152,1.02828223379,1.03625573251,1.00481466655,1.00126519499,13723.5690198,12225.9935112,64907.0054431,43940.1208329,123.259,28.1369151515,-3.13733984962,-24.3350487805,-15.3887374912,-2.0933855472,1.03919366855,1.03884592992,1.0113932661,0.978732296475,82843.5117421,56306.7314524,366720.695709,520408.897939,1.0012540308133286,1.063865997850233,0.9609458975277678,,121.0976999999997
2015-10-12,112.73,1.07447854756,1.0240734011627908,0.9901624945103207,0.9669754674901356,0.9860916724982506,0.8860331682779219,0.8479765307657591,1.169762374182837,0,0,0,0,0.3898,-0.256393939394,-0.0903537593985,-0.0509236397749,-0.192035444503,0.00138111513756,1.00875152123,1.00592059179,0.991181099593,0.933247994635,7.29079578948,6.5521105128,23.0833275949,64.6709652476,16.535,24.2390909091,7.56176879699,-10.324926243,-1.16586923494,-1.08327239559,1.02649722446,1.03694221889,1.0094495209,1.00429207007,18362.7492369,16362.9970256,61127.453519,43897.7477657,92.928,67.8457272727,0.683931203007,-20.8205832552,-15.9221051908,-2.38508408999,1.03572132003,1.03740977836,1.01476882527,0.981286261804,139179.910424,81217.9536282,331326.816709,516569.573277,0.9828794464650048,1.0474585292291314,0.9527188858334072,,121.12596666666637
2015-10-13,110.82,1.09310864465,1.0017174365000452,0.9821855889391119,0.9559216768739756,0.9550155118924508,0.8677472398402631,0.842353298875038,1.1621224832214765,0,0,0,0,0.289,-0.124981818182,-0.113709022556,-0.0421853658537,-0.192792402133,-0.00040865701541,0.992908436855,0.989245680084,0.975942686925,0.918183621189,7.1301081579,6.58556403845,21.4579968987,65.0776314112,6.212,23.8486060606,8.1994981203,-9.76003822702,-1.30300091567,-1.10147017324,1.01402037577,1.0257887075,1.00023342166,0.994575945184,16263.653658,16900.4180192,59698.9650756,43897.3595031,63.9312,76.3705212121,2.99321541353,-19.491951243,-16.067149348,-2.4819028832,1.03516655602,1.03812734228,1.01709218467,0.983371935077,156481.766289,91333.8302719,322064.582469,515343.503763,1.0046922938097818,1.041328280093846,0.9679660711062985,,121.1382999999997
2015-10-14,111.29,1.08847485548,1.0074228297275278,1.0101661069256604,0.9573333333333334,0.9558533024134673,0.8729312102910033,0.8641869855567635,1.1745646437994723,0,0,0,0,0.2076,0.0097393939394,-0.133842481203,-0.0342340290807,-0.193370333744,-0.0022100315503,0.997995758361,0.992927100736,0.981597797601,0.922721838728,6.98413973685,6.35668711537,19.7385449209,65.5223336439,-2.864,22.2961212121,8.77359022556,-9.1662559803,-1.43685420329,-1.11929222898,1.01049529541,1.02306573923,0.999100238976,0.992707642111,15339.6989211,17366.3200497,58234.702623,43742.6311619,41.3774,81.4234060606,5.6573018797,-18.1013947233,-16.1939856745,-2.57853132837,1.03051968806,1.03492621784,1.0155354372,0.981659582977,166464.397262,99733.1101806,312438.828272,514777.493383,1.0243507952196962,1.0565190044029111,0.979423128762692,,121.13636666666636
2015-10-15,110.93,1.09196730671,1.0079047792113394,1.0170532685431375,0.959104271139547,0.9554694229112835,0.8701757138374647,0.8533076923076923,1.1685452438638997,0,0,0,0,0.0866,0.116721212121,-0.150302255639,-0.0269757035647,-0.193792453411,-0.00402315001318,0.997231162013,0.989282696471,0.979736032988,0.920488291116,5.64477473685,6.13985583332,18.5965439082,65.8702885377,-6.231,19.7968787879,9.28738533835,-8.53758548311,-1.56698891673,-1.13670298629,1.0127633536,1.02631178925,1.00371432882,0.99671967529,14355.0745461,17994.9993446,57328.4011883,43591.4484842,20.7078,81.9212181818,8.50598383459,-16.6546072467,-16.3051664689,-2.67514898995,1.02014426807,1.02590232548,1.00801681894,0.974291049079,165156.234393,104095.819236,305576.682643,514228.126593,1.0306499594338772,1.0700441720003606,0.9698909222031912,,121.13193333333302
2015-10-16,111.78,1.08364943043,1.0012540308133286,1.0349041755393018,0.9961678994742003,0.9798387096774194,0.8787045043628646,0.864835589941973,1.1858688733290896,0,0,0,0,-0.0276,0.192527272727,-0.161505263158,-0.0204359521576,-0.194046327063,-0.00584635093168,1.00698166749,0.996238926222,0.988509177735,0.928258829587,4.17883684211,5.88164205127,17.2961325158,66.1018593711,-7.033,16.7770606061,9.75034962406,-7.8655777439,-1.69278707366,-1.15365041374,1.01643676268,1.03113572928,1.00979849688,1.00238431255,13407.0551053,18918.0697676,56957.6225301,43437.0989999,6.7312,79.0908606061,11.6117406015,-15.1310840291,-16.3983739144,-2.77144925272,1.02909616429,1.03661462801,1.01996306938,0.985892337457,169073.972441,113181.686428,301773.827199,512752.124876,1.0625335480407945,1.0823939881910896,0.9568795848989085,,121.13033333333301
2015-10-19,110.8,1.09313507822,0.9828794464650048,1.0065406976744187,0.9747514735638251,1.0033505388028614,0.859847896942418,0.8591811414392059,1.1630103915188412,0,0,0,0,-0.0134,0.201636363636,-0.164583834586,-0.00559744371482,-0.193791814639,-0.0113493931648,1.00210731954,0.987531083165,0.983507607094,0.922289512963,1.88633789474,5.60584512819,13.7128263291,66.8208584552,7.469,7.91778787879,11.292093985,-5.64113133208,-2.04670672175,-1.20212444242,1.01507951472,1.03217954791,1.01655963407,1.00803189591,6490.68852639,17775.7884295,55288.2915946,43274.5999008,13.956,54.5344727273,22.0353342105,-10.3270489212,-16.5770102921,-3.05806782043,1.02402129464,1.03677915124,1.02523886891,0.990755248603,147019.646184,134193.852062,275109.762804,504341.287693,1.0657039711191336,1.0902527075812274,0.9799638989169676,,121.11936666666632
2015-10-20,111.34,1.08779623975,1.0046922938097818,1.0064177890264847,0.982007408714059,1.1736059871402973,0.872092112477481,0.8624322230828816,1.1593086214077468,0,0,0,0,0.0066,0.155690909091,-0.156620300752,-0.00243538930581,-0.193356890237,-0.0131910596178,1.00645872787,0.992107426326,0.989537159858,0.927499047218,1.90588921053,5.52861993588,12.4635720886,67.0713302516,13.687,6.46145454545,11.8225582707,-4.84803189493,-2.1564868876,-1.21745363497,1.01662630336,1.03424049331,1.02062268098,1.01165072239,5509.17038823,17778.0308317,54625.5255048,43247.8223014,23.2358,45.6115393939,25.6536082707,-8.68555947467,-16.6026747744,-3.15278554518,1.02159389442,1.03640288377,1.02677642211,0.992151941955,123315.12071,140669.123723,265634.050453,501354.507126,1.0364648823423748,1.084875157176217,0.9611101131668762,,121.11523333333297
2015-10-21,114.0,1.06245584795,1.0243507952196962,1.03195437675387,1.0032561823462114,1.026010260102601,0.9086561453849833,0.8866075594960335,1.1856474258970358,0,0,0,0,0.1224,0.118818181818,-0.142469924812,-1.24296435157e-06,-0.192725747187,-0.0150324502117,1.02821271376,1.01530980308,1.01414690452,0.950321228374,2.31391157895,5.60133743588,11.192840443,66.9526380464,17.455,5.41393939394,12.2751917293,-4.03631965291,-2.26186282525,-1.23242498471,1.01376598775,1.03161782149,1.01967758718,1.01033839053,5223.03923691,18417.4931266,53929.174557,43257.5778993,29.3328,36.7489757576,29.1829278195,-7.0407456379,-16.6106588095,-3.24706982624,1.01858246461,1.03485634536,1.0270305052,0.992304449989,109782.373563,147265.649368,256041.081604,498386.30083,1.0314035087719298,1.0750877192982455,0.9000877192982456,,121.1199666666663
2015-10-22,114.33,1.05945421149,1.0306499594338772,1.0387970198073777,1.0095364238410596,1.0677063877474786,0.9104881739268934,0.8904205607476635,1.1746635158738312,0,0,0,0,0.2402,0.101460606061,-0.122551879699,0.00177987804878,-0.191913477203,-0.0168725994851,1.02825844516,1.01767331734,1.01789416634,0.95380464962,2.40704842106,5.69867153845,10.1853987184,66.6213820401,,,,,,,,,,,,,,,28.8466,28.6034363636,32.5144631579,-5.40192875235,-16.6036842754,-3.34096453731,1.01315494857,1.03083323479,1.02473853358,0.990091138898,88885.2653781,151596.031842,247297.909224,493532.699018,1.0382226887081256,1.0657745123764542,0.9249540802938861,,121.12739999999964
2015-10-23,118.77,1.02003564312,1.0625335480407945,1.063865997850233,1.0200103057368601,1.058273188986902,0.9359338061465721,0.9281806814629572,1.2131767109295197,0,0,0,0,0.5822,0.129303030303,-0.0944541353383,0.00364892120075,-0.190870004102,-0.0187045345094,1.06304709736,1.05555506181,1.05726519312,0.991378028606,4.59642526316,6.71819897434,10.3824794937,66.0921466627,14.98,5.20172727273,12.9474586466,-2.39075469043,-2.45966779477,-1.26126359153,1.01535809354,1.03394192312,1.02563884802,1.01529026837,4192.50897376,19568.0492163,51380.6459015,43349.7855562,34.0774,23.9697636364,35.8192973684,-3.73842509381,-16.5778078103,-3.43394256499,1.02960823315,1.04960571681,1.04532580282,1.01019271568,75844.2752149,166657.840371,245851.767387,488613.962541,1.0186915887850467,1.019449355897954,0.8466784541550897,,121.14963333333297
2015-10-26,118.08,1.02645042909,1.0657039711191336,1.0474585292291314,1.0371541501976285,1.0526878844610859,0.9339555485248754,0.9341033146111858,1.1989034419738045,0,0,0,0,1.3668,0.377212121212,0.00551729323308,0.0113408536585,-0.186415409634,-0.0241198022567,1.04429959937,1.04782568185,1.04970730341,0.987293549576,9.10745157895,8.40669205127,11.588901519,64.3344118514,9.944,9.22278787879,13.3177406015,0.0363997420262,-2.7213240228,-1.30073897296,1.01077475068,1.02955930442,1.02695781836,1.01495841474,2705.84428297,21061.4242804,45740.7533857,43523.5679103,69.0192,29.0523636364,44.1565973684,1.34428616323,-16.3882049812,-3.70690865125,1.02736734633,1.05191448108,1.0526027482,1.01814450174,48970.8176581,213943.529476,249470.793561,473251.672347,1.0230352303523036,1.024390243902439,0.8357046070460705,,121.2032666666663
2015-10-27,115.4,1.05036279607,1.0364648823423748,1.041328280093846,1.0227776300629265,1.0300812282424352,0.9236433488074276,0.9250501002004008,1.1608490091540087,0,0,0,0,1.0522,0.455690909091,0.0384428571429,0.0141424953096,-0.184568769046,-0.0259009460514,1.01837756745,1.02410280075,1.02578917544,0.965622197177,8.97291447369,8.36878871793,11.640725,63.7566673546,4.004,9.8703030303,13.1619567669,0.8041934803,-2.80121672087,-1.3126742692,0.998719403941,1.01658580553,1.01567757084,1.00324908421,2561.00473692,20763.4221651,43415.124468,43472.4449669,72.9644,33.7234484848,46.0105357143,3.06661404784,-16.287963256,-3.79501175015,1.02260806058,1.04812999679,1.05002481332,1.01605650063,49618.0973189,231095.27676,253119.764258,467663.182036,1.0467071057192374,1.0129982668977469,0.8539861351819756,,121.2118666666663
2015-10-28,117.58,1.03102341668,1.0314035087719298,1.0565190044029111,1.0672596895706634,1.067453472537449,0.933989991262213,0.9613277736898046,1.1706491437674234,0,0,0,0,0.5586,0.531539393939,0.0731372180451,0.0171378986867,-0.182542596988,-0.027664916995,1.03418401228,1.042207267,1.04481889169,0.984506663401,9.22186605264,8.95917891024,11.9112946203,63.0723734434,-3.599,9.51821212121,12.813518797,1.5389488743,-2.8784173113,-1.32403649847,0.995938634562,1.01289681971,1.01346776042,1.00050881243,2578.78138823,20566.0135881,41004.0039937,43388.2007892,65.4278,38.4674909091,47.272075188,4.78980297842,-16.1697847105,-3.88153844697,1.01929877187,1.04538995012,1.04856678243,1.01503146872,50248.781721,246014.948289,256292.862629,462317.365537,1.0423541418608606,0.9897091342064978,0.841724783126382,,121.22773333333296
