,open,percent300Avg,growth5,growth10,growth20,growth40,growth80,growth160,growth300,num,x3,x4,x5,slope5,slope10,slope20,slope40,slope80,slope160,movAvgDiff20,movAvgDiff40,movAvgDiff80,movAvgDiff160,var20,var40,var80,var160,sp_slope5,sp_slope10,sp_slope20,sp_slope40,sp_slope80,sp_slope160,sp_movAvgDiff20,sp_movAvgDiff40,sp_movAvgDiff80,sp_movAvgDiff160,sp_var20,sp_var40,sp_var80,sp_var160,dow_slope5,dow_slope10,dow_slope20,dow_slope40,dow_slope80,dow_slope160,dow_movAvgDiff20,dow_movAvgDiff40,dow_movAvgDiff80,dow_movAvgDiff160,dow_var20,dow_var40,dow_var80,dow_var160,5DayActual,10DayActual,50DayActual,k,300MovAvg
2016-06-07,101.2,1.03100922266,0.9830014570179699,1.088406108840611,1.1153973327455087,0.9727028066128411,1.1576298329901624,1.0098792535675083,1.694574681848627,0,0,0,0,-0.2558,0.508878787879,0.517178947368,-0.241423311445,0.0127373036803,-0.0773480116716,1.02656177883,1.07499754355,1.03433517519,1.03011915206,24.7215923684,33.4968845513,44.1392464399,65.1632435181,8.435,25.896969697,8.48815601504,3.98965712946,5.04459695851,-2.38109548545,1.02085556483,1.03223709309,1.04543953352,1.07302773082,18111.5519474,15756.8891282,21412.3929268,65116.7037255,3.5712,19.5955515152,1.72413157895,-1.29623440431,17.6020736419,0.262466833177,1.01232551589,1.01223005072,1.01159496045,1.04657862525,28582.3250977,18920.6210461,29728.8326395,501805.952258,0.9304347826086956,0.9275691699604743,0.9381422924901185,,104.3381333333333
2016-06-08,100.02,1.04247383857,0.9854187192118227,1.0420921025213585,1.097432521395655,0.9696558410082403,1.1544321329639888,1.0198837565004588,1.6639494260522376,0,0,0,0,-0.2012,0.306121212121,0.550254511278,-0.227964516886,0.0141260226207,-0.0780327628765,1.00954332346,1.05978368842,1.02233743933,1.01915760541,20.8419418421,33.9856999359,44.1098099842,63.1421345755,7.638,24.1376969697,9.3402387218,4.03288719512,5.17706347427,-2.34498010161,1.02470624756,1.03700318922,1.05026055567,1.07904185289,19167.1443685,17251.4085833,21745.9279984,66170.0272837,14.715,14.8677090909,3.42879924812,-1.58728665572,17.5388281528,0.307441079486,1.0108905228,1.01181719488,1.01103083193,1.04619693788,28351.5841833,19843.7930361,29423.8113514,504476.978651,0.9459108178364327,0.9076184763047391,0.9596080783843232,,104.2682333333333
2016-06-09,97.22,1.07154666392,0.9588716835979879,0.982020202020202,1.052164502164502,0.9001851851851852,1.0923595505617978,0.9620027706313081,1.6301140174379611,0,0,0,0,-0.2688,0.103921212121,0.573972932331,-0.213617987805,0.0153048479255,-0.0786978134522,0.977758557399,1.02828524815,0.994216934004,0.991826384474,16.630845,33.7783276282,43.9730124051,61.0796369458,7.805,21.7590606061,10.182075188,4.09804385553,5.30334593296,-2.30819198672,1.02339992378,1.03712791996,1.05052604807,1.08029301949,18812.5919145,18733.4863958,22469.9606946,67151.7962161,26.4096,11.1709939394,5.16841766917,-1.83733707786,17.4520226398,0.352946365306,1.0115179772,1.01374095807,1.01290581258,1.04827305335,25638.242178,21188.1703719,29820.448205,507526.064042,0.968730713844888,0.9321127340053488,0.9879654392100391,,104.17576666666665
2016-06-10,94.88,1.09691715852,0.9394989602930983,0.9192907663986049,1.050487156775908,0.8624670484501408,1.0527016531676467,0.9519414066419183,1.60622989673269,0,0,0,1,-0.5364,-0.0885575757576,0.586094360902,-0.198614798311,0.0162432386896,-0.0793461367815,0.951927080459,1.00237440607,0.970982085749,0.969272241327,13.0578765789,33.3491999359,43.9830073418,59.0430998585,5.041,18.6516363636,10.9405883459,4.1723277439,5.42246368085,-2.27083262133,1.01200135258,1.0267708753,1.0401913613,1.0704299787,17077.7575988,19413.6642804,22999.7399806,67753.944566,29.585,8.71247272727,6.85242669173,-2.05017471857,17.3411885578,0.398927813068,1.0083407746,1.01180371488,1.01091003011,1.04632252842,20896.3485201,22142.3071332,30055.695955,510246.489662,1.0091694772344013,0.9225337268128162,1.0083263069139967,,104.07549999999998
2016-06-13,95.02,1.09219357328,0.9474523880745837,0.9275673565013667,1.0873097608422015,0.85882140274765,1.0023206751054852,0.9688997654736413,1.616811298281436,0,0,0,0,-1.1482,-0.460357575758,0.547592857143,-0.149537570356,0.0178247113807,-0.0811499855341,0.950594496716,1.00086899276,0.973941030033,0.973866165146,8.61081342105,32.2987525641,44.1807474525,55.2264515566,-7.091,7.90178787879,12.4933496241,4.43048733583,5.73448595728,-2.1544515658,0.99571241014,1.01360741695,1.02753477115,1.05945840547,7753.57707244,19998.6824856,24054.4454415,69407.1015404,8.4482,9.40508484849,10.9036860902,-2.43325410413,16.8718113997,0.54119930994,0.998775316221,1.00524254806,1.00399347901,1.0394117086,4769.02216089,23997.0735975,28868.2764823,519363.341698,1.0021048200378868,0.9248579246474427,1.0069459061250263,,103.78023333333333
2016-06-14,94.16,1.10113034551,0.9304347826086956,0.9146187469645458,1.0753768844221105,0.8567788898999089,1.0464547677261613,0.9646552607314824,1.5563636363636364,0,0,0,1,-1.018,-0.527042424242,0.509918796992,-0.131954807692,0.0180479957806,-0.0817018443103,0.944277025367,0.99096231007,0.965680449099,0.965740494421,10.2704239474,31.8915650641,44.3094056804,54.9198646816,-12.477,4.93960606061,12.7191842105,4.52016674484,5.82316955286,-2.1142701987,0.997698048473,1.01640230687,1.0307803735,1.06341123366,4019.55947376,19424.4298974,24189.2663529,70062.3242837,-11.7718,9.58875151515,11.7023424812,-2.48788989212,16.6725809834,0.589273402068,0.992136219814,0.998427305771,0.997093550811,1.03222308766,5098.81544089,23877.280122,27938.3421897,521297.925486,0.9969201359388277,0.9283135089209855,1.0209218351741716,,103.68243333333334
2016-06-15,94.61,1.09500546102,0.9459108178364327,0.9321182266009852,1.0630337078651686,0.9509498442054478,1.042534435261708,0.9456271864067967,1.5459150326797384,0,0,0,0,-0.7472,-0.586054545455,0.46332593985,-0.113853212946,0.0180140676278,-0.0822361129219,0.952898933893,0.994186306163,0.970797077656,0.971710648787,10.8058871053,30.8923660897,44.396758481,52.7167794811,-15.072,2.38272727273,12.8163045113,4.61151864447,5.90542911978,-2.07347598066,0.99863183565,1.01731933524,1.03220664795,1.06540541522,2516.08480928,18659.1773782,24353.2979427,71026.0840739,-30.94,8.09866666667,12.2165511278,-2.51288004221,16.4546210824,0.637364170262,0.992170530271,0.997950887969,0.996539596444,1.03150178207,6176.21759379,23706.6712678,27002.771901,522688.199079,0.9595180213508085,0.9477856463375964,1.0187083817778246,,103.59846666666667
2016-06-16,94.18,1.09957952856,0.968730713844888,0.9288884505375284,1.0671954674220965,0.9983040067839729,1.0304157549234136,0.9181126925326575,1.494920634920635,0,0,0,0,-0.4278,-0.630412121212,0.409177067669,-0.0953163930582,0.0177142068097,-0.082752938866,0.952530253303,0.988278749593,0.966900743296,0.968671554337,11.4753818421,29.8703446154,44.5199787342,50.4990368514,-12.468,0.149757575758,12.8140300752,4.7043211773,5.98227377813,-2.03203768092,1.00248240986,1.02069799829,1.0362313429,1.07000582263,2090.30423691,17955.5474295,24738.2421124,72253.5905719,-47.1828,4.67496969697,12.3988631579,-2.52089549719,16.221261955,0.685286398303,0.987107928764,0.992301085539,0.990777571168,1.02518821687,9089.14886431,23985.5644717,26614.4156969,521248.615651,0.9622000424718624,0.9652792524952218,1.033446591633043,,103.5584
2016-06-17,95.75,1.08118607485,1.0091694772344013,0.9481136746212496,1.0620008873114464,0.9839687596341589,1.0819209039548023,0.9305150631681244,1.4868012422360246,0,0,0,0,-0.1458,-0.645648484848,0.350237969925,-0.0765339118199,0.0171633350914,-0.0832495508247,0.971696485655,1.00293285849,0.983692029911,0.986124101015,11.20162,28.7725487179,44.3790626424,48.200710342,-5.254,-1.60996969697,12.7229473684,4.80786444653,6.0535403481,-1.98997201673,1.00169050121,1.01935036082,1.03523980081,1.06965355208,1598.92075665,17084.687891,24413.8565977,73471.6246525,-52.8892,0.436781818183,12.3731631579,-2.49782915103,15.9742910059,0.733188616804,0.994726532016,0.999580742283,0.998007909873,1.03237382465,9577.26773563,23781.0454012,25806.757236,520527.017089,0.9141514360313316,0.9921671018276762,1.0127415143603133,,103.52356666666667
2016-06-20,95.22,1.08664461248,1.0021048200378868,0.9494466048459467,1.0570603907637655,1.0039008961518188,1.0454545454545454,0.9068571428571428,1.4161213563355146,0,0,0,0,0.1984,-0.511721212121,0.148034210526,-0.0210437148218,0.014084517112,-0.0846501898878,0.976780685962,0.994140293638,0.981181653078,0.9843310255,8.80155026315,27.380313782,43.0126794304,42.0930258491,6.549,-3.86751515152,11.6663853383,5.12977591463,6.23288387834,-1.86099249467,0.993152373477,1.00840012045,1.02478661742,1.06022094792,1098.27486191,15627.5742051,24324.2982136,76826.8571854,-11.3498,-13.6735636364,10.6771469925,-2.32933689024,15.1597042385,0.877349774222,0.995872631578,1.00003590108,0.998079055128,1.03110780719,10416.7243791,22942.959356,25494.4522056,515230.73743,0.9229153539172442,0.9997899600924176,1.0275152278932997,,103.4703
2016-06-21,93.87,1.1018007173,0.9969201359388277,0.9275691699604743,1.0095719509571952,0.9808777429467085,0.9849947534102834,0.8929794520547946,1.3632006970665118,0,0,0,1,0.1488,-0.434472727273,0.0751973684211,-0.00312232645403,0.0125617909048,-0.0851127087484,0.966715412659,0.979138416606,0.968400854198,0.971666205176,8.48651157894,26.7011487179,42.6891858228,40.1589634591,6.686,-3.54212121212,11.0838308271,5.23575562852,6.2814933852,-1.81724255739,1.00835766026,1.02336830365,1.04021697764,1.07665059855,1244.99839481,15839.5013445,24749.0091135,78349.8949959,8.475,-16.7061212121,9.64508195489,-2.22778276266,14.8655611346,0.92578899777,1.00074722049,1.00498700135,1.0030525384,1.03587702631,10253.8542306,23143.446778,25379.1384213,514758.793978,0.9311814211143069,1.0123575157132203,1.0384574411420049,,103.42603333333332
2016-06-22,90.78,1.13841705221,0.9595180213508085,0.9076184763047391,0.9458220462596374,0.9709090909090909,0.9574939352388988,0.8313186813186814,1.3213973799126637,0,0,0,1,-0.1172,-0.370066666667,0.00212932330827,0.0140137664165,0.0108508892991,-0.0855822593168,0.940028890511,0.946070934477,0.937992816265,0.940585884606,9.32609763158,25.5142358333,42.6898202373,39.8495517256,5.331,-2.38081818182,10.3961278195,5.34253810976,6.32597803856,-1.77314210226,1.00471908202,1.01932165128,1.03621880734,1.07283992231,1182.87480928,15905.7534615,24972.5183699,79692.5470313,20.3752,-17.8896363636,8.47967443609,-2.0975261257,14.5648259157,0.974624740987,1.00092443956,1.00511585424,1.00323238731,1.03555788866,10234.3423159,23339.8552155,25262.5584817,510142.429177,0.9877726371447455,1.0431813174708087,1.0774399647499449,,103.34549999999999
2016-06-23,90.62,1.13948061502,0.9622000424718624,0.9321127340053488,0.9153535353535354,0.9830765892818398,0.958130683019666,0.8440760059612519,1.1923684210526317,0,0,0,1,-0.4976,-0.319460606061,-0.0694639097744,0.0299755628518,0.00899180584857,-0.0860592415109,0.943437477226,0.943609394443,0.938191145316,0.939646725183,9.87980105263,24.356384359,42.0807961867,39.8424815094,5.399,-0.998636363637,9.6052612782,5.44586855066,6.36529753428,-1.72873638283,1.00266212207,1.01631914859,1.03330812767,1.07015239399,1182.77865797,15802.2751138,25189.5228972,80974.8943591,25.2154,-17.0544666667,7.19248383459,-1.95109472326,14.2557436797,1.02382358967,1.00144201935,1.00557221582,1.00384441095,1.03566223146,10256.0180683,23572.060018,25314.9282905,507785.273963,1.0032001765614653,1.0593687927609798,1.0803354667843743,,103.25973333333333
2016-06-24,87.53,1.17860923874,0.9141514360313316,0.9225337268128162,0.8480767367503149,0.9566120218579235,0.8930721354963779,0.7931315694092063,1.0971421408874404,4.4059536935,1,1,1,-0.9472,-0.302454545455,-0.139987218045,0.0446121247655,0.00695355866151,-0.0865483766151,0.917697630531,0.911400576849,0.908073507995,0.908483495269,11.9434315789,24.2948041026,42.4805068196,40.1074836321,0.376,-0.406212121212,8.62271428571,5.5319826454,6.39762021654,-1.68426636478,0.981912993942,0.993856452444,1.01032787749,1.04653548939,2013.6885527,15382.4299215,24799.9254395,81537.7311788,30.1256,-13.7658242424,5.86007481203,-1.77232645403,13.939887481,1.07348808596,1.006780806,1.01101409531,1.00944953991,1.04101114592,11046.2532643,24546.7257014,25633.9764848,506099.684211,1.085342168399406,1.098937507140409,1.1168742145550097,,103.16366666666666
2016-06-27,87.88,1.1709566075,0.9229153539172442,0.9248579246474427,0.8578680203045685,0.971049723756906,0.898292957170602,0.7725714285714286,1.0744589803154418,7.99805974834,0,0,0,-1.2866,-0.437836363636,-0.328519548872,0.0790052767355,-0.000225196319738,-0.0880619897567,0.940869136966,0.915490573458,0.917869098163,0.914994315775,12.5682642105,25.0429717308,42.197658481,40.321285059,-26.469,-2.27354545455,4.92121240601,5.74257563321,6.45834473892,-1.55041742903,0.987904805922,0.995722881715,1.01148536555,1.04847961797,3719.3537106,13581.9201987,21685.3332275,82639.4191822,9.1728,1.79445454545,1.79031541353,-1.06044594278,12.9518681142,1.22361764958,0.974459148028,0.976989556682,0.97590905841,1.00505454738,23301.6866264,27459.2010432,27476.4658808,492288.825822,1.08329540282203,1.0818161128812016,1.1391670459717798,,102.90366666666667
2016-06-28,87.41,1.17641764863,0.9311814211143069,0.9283135089209855,0.8490529383195725,0.9668178298860746,0.8850749291211015,0.7708792662492283,1.0760802659116089,7.95924075924,1,1,0,-0.9904,-0.534,-0.379184210526,0.087052532833,-0.00304810859119,-0.088575147131,0.942197310625,0.911246983273,0.915075957533,0.911375841528,11.7356723684,26.0545310256,41.9142144146,39.7309477948,-25.046,-3.36163636364,3.58779699248,5.81513250469,6.47046025258,-1.50529137613,0.998477327572,1.00504644273,1.02072765339,1.05835412358,3431.83259876,13048.8930112,20448.5419933,83075.202161,-39.2432,1.52634545455,-0.106240977443,-0.846475257974,12.6048760915,1.2725407681,0.967224768997,0.968158962367,0.96689571591,0.995084056512,41278.6855738,34224.0856255,31249.0849066,481989.89873,1.0871753803912596,1.1012469969111087,1.1352248026541587,,102.83066666666666
2016-06-29,89.67,1.14628378127,0.9877726371447455,0.9477856463375964,0.883448275862069,0.9738271068635969,0.8878217821782178,0.7910197600564574,1.117940406433113,7.27044738858,0,0,0,-0.5346,-0.615903030303,-0.420128195489,0.0934655253283,-0.00606963343882,-0.0890952161828,0.97050706207,0.934907325109,0.940637161829,0.93607726004,11.0512052632,26.181596859,41.1438901266,38.9935470283,-13.442,-4.26012121212,2.37443796992,5.89974601313,6.47963720406,-1.4597334718,1.00794112774,1.01312899844,1.0290910377,1.06739074951,3180.65173691,11965.599024,19397.3240997,83823.8233569,-82.716,-0.934393939394,-2.00096804511,-0.633442401501,12.2543230031,1.32096579319,0.983585866198,0.983086438463,0.98189816473,1.00983688819,43830.9568327,33927.3413191,31935.2345994,467808.025538,1.056094568975131,1.0817441730790676,1.1047172967547674,,102.78726666666665
2016-06-30,90.91,1.13038682947,1.0032001765614653,0.9652792524952218,0.8966367491863102,0.999010989010989,0.9569473684210525,0.8351093147161491,1.1412252071303037,0,0,0,0,-0.045,-0.656236363636,-0.449537218045,0.0983928939962,-0.00922942451946,-0.0896204209027,0.986046108041,0.947630662747,0.955289438461,0.949877654013,10.8007818421,25.9505323077,40.4032708703,38.6348724489,9.004,-4.29272727273,1.36087969925,5.99957692308,6.48682879893,-1.41365948423,1.0185144488,1.02305736592,1.03954840277,1.07859304145,4028.33247376,11224.6288317,19010.1165823,84942.2465911,-97.1058,-3.92592121212,-3.63412969925,-0.401495989681,11.9019355529,1.36920831322,0.998688319321,0.997158793595,0.996251288683,1.02402602228,41829.3858991,31317.7803838,31522.8245,457111.056136,1.055989440105599,1.0837091629083708,1.0549994500055,,102.76346666666666
2016-07-01,95.0,1.08161368421,1.085342168399406,0.9921671018276762,0.9406871967521537,1.044989550104499,0.9812022309440199,0.8401131941987974,1.1849819134339528,0,0,0,0,0.5016,-0.628690909091,-0.463830451128,0.102224929644,-0.0124767566221,-0.0901449250337,1.0303408259,0.988996116889,0.999337281592,0.993242682513,10.8353986842,25.0786830769,39.5859883544,38.123403298,31.756,-3.28833333333,0.598180451128,6.11168339587,6.49254595933,-1.36702389665,1.02495510087,1.02902020936,1.04621665314,1.0857777545,5615.95038823,10741.9124295,19412.3060696,86356.4217522,-70.5084,-6.40062424242,-4.79996503759,-0.13182912758,11.5506079685,1.41751611583,1.01065361473,1.00837325648,1.00789587761,1.03550280176,41528.7762264,29107.0262473,31220.6214886,447516.961989,1.0125263157894737,1.0361052631578949,1.022842105263158,,102.7533
2016-07-05,95.2,1.07883403361,1.08329540282203,0.9997899600924176,0.9492471831688104,1.0717100078802206,0.9696475860664086,0.8460718094560967,1.185701830863121,0,0,0,0,1.2316,-0.0153515151515,-0.413698496241,0.0993530956848,-0.0258527074543,-0.092219299521,1.03165400579,0.993915919098,1.00928312539,0.996678610408,11.2359673684,23.3293794231,27.9444780854,37.3792590566,38.578,11.7143636364,0.3885,6.57705358818,6.49462141057,-1.17674202636,1.02904864119,1.03281303833,1.05331158046,1.09392961174,12333.0129211,7878.86051121,23329.8891124,93453.174575,102.5458,-7.83643030303,-5.49310864662,1.00309978893,10.1571872509,1.60898011635,1.00813534755,1.00577416649,1.00666181945,1.03152600247,45289.360203,26855.9161463,31406.2402623,412247.235368,0.9986344537815125,0.897373949579832,1.0225840336134453,,102.705
2016-07-06,95.03,1.08060998281,1.0871753803912596,1.0123575157132203,0.9390316205533596,1.04739336492891,0.9549793990553713,0.8771460217832748,1.1791785581337635,0,0,0,0,0.882,0.195139393939,-0.385940601504,0.0936514540338,-0.0291068931669,-0.0927046760555,1.0293376949,0.994063652292,1.00956928904,0.994821364896,11.4421818421,22.1723269231,24.542609557,37.3630036753,,,,,,,,,,,,,,,64.273,-3.44890909091,-5.17506390977,1.26143339587,9.81213384025,1.65676442918,1.00209572432,1.0003535862,1.00129258051,1.02525677468,43987.7605293,26840.2710201,31161.8193967,401114.304739,1.0129432810691361,0.9120277807008313,1.023150584026097,,102.69036666666666
2016-07-07,94.7,1.08423935234,1.056094568975131,1.0431813174708087,0.9468106378724256,1.0390607856045644,0.9742798353909465,0.9196853452461883,1.1827151242662672,0,0,0,0,0.4604,0.38336969697,-0.354361654135,0.0859736397749,-0.0322591625645,-0.0931640945447,1.02634687707,0.992620854472,1.00809831886,0.991191660697,11.1183673684,20.9540707692,21.3618652532,37.2888598074,21.975,21.2933333333,1.63279511278,6.81107621951,6.48325697375,-1.07864045425,1.02296466067,1.02748366139,1.04844141005,1.08913930187,15566.2423948,9307.17858814,25612.4758509,97122.8324492,23.224,2.92428484849,-4.7014037594,1.51631925422,9.46934586264,1.70487333487,1.00812561198,1.00677556387,1.00783430412,1.03129915645,45069.1245504,27205.6177435,31267.4081374,392641.742473,1.0242872228088702,0.9324181626187962,1.0253431890179514,,102.67746666666667
2016-07-08,96.0,1.06946770833,1.055989440105599,1.0593687927609798,0.9874511417403826,1.0389610389610389,0.9808930213548585,0.8563018464008563,1.1964107676969093,0,0,0,0,0.1954,0.538054545455,-0.318457142857,0.0774408302064,-0.0352878208509,-0.0935959719801,1.04029518376,1.00794809067,1.02241185359,1.0045354514,11.2130976316,19.6672266667,21.0236831487,37.2106679835,15.168,24.5669090909,2.47917105263,6.91391111632,6.47452345581,-1.02879151255,1.02189501131,1.02677151617,1.04806814725,1.08878802522,16700.9781843,9748.69060897,26767.0855696,98816.5863581,2.5406,10.1915757576,-4.05994022556,1.75957922139,9.12992022093,1.75332515381,1.01009251105,1.00920976168,1.01050490376,1.03330329799,46736.5129988,27898.7408898,31053.1680885,384233.242031,1.0262499999999999,0.9008333333333334,1.0406250000000001,,102.66890000000001
2016-07-11,96.19,1.06727067956,1.0125263157894737,1.098937507140409,1.0138069139966273,1.0649911426040743,0.9862606377524864,0.8155841953535696,1.2044828449787128,0,0,0,0,0.1944,0.667727272727,-0.19027481203,0.0496090525328,-0.0436522166549,-0.0946572374348,1.04046555398,1.01492474321,1.02420494747,1.00594071313,12.2226305263,15.6404561538,21.0403791772,37.042682386,2.402,26.2506060606,5.4332518797,7.13568105066,6.4319329949,-0.873659140891,1.02400489565,1.0310966253,1.052907719,1.09399096907,19157.0691777,12279.5863958,30636.1907718,104618.950388,22.8666,27.9941030303,-1.28357857143,2.39478170732,8.1273364012,1.90814114422,1.01848118442,1.01899419663,1.02122983838,1.04232044516,55216.4693622,31978.4607312,31065.14428,369003.826017,1.0232872439962575,0.8912568874103338,1.0269258758706727,,102.66076666666666
2016-07-12,95.07,1.07968163809,0.9986344537815125,1.0818161128812016,1.0005262050094716,1.087881908685204,0.9598182735991923,0.7906029106029105,1.1943467336683418,0,0,0,0,0.1724,0.608703030303,-0.142663533835,0.0397337242026,-0.0462273704876,-0.0949731429633,1.02597031194,1.0047824134,1.01224985227,0.994055091533,12.3891502632,14.4952397436,21.0461820253,36.9794362854,5.654,24.3923333333,6.61693609023,7.19729573171,6.41413102877,-0.819760229129,1.03159404953,1.03951481104,1.06185731112,1.10338775542,21642.547704,14004.3657372,32653.5293529,106905.51052,40.5242,32.7143878788,0.168877443609,2.61082947936,7.80309817598,1.96368848423,1.02273101217,1.02379465883,1.02651961477,1.04714269264,64340.6925609,36684.2863022,33399.201157,363581.61975,0.8986010308193964,0.9575049963185023,1.0192489744398865,,102.64533333333333
2016-07-13,96.26,1.06607763696,1.0129432810691361,1.1012469969111087,1.022302463891249,1.0993604385564184,0.9578109452736319,0.7965246172941663,1.1848842934515018,0,0,0,0,0.1342,0.518951515152,-0.0933338345865,0.0297542448405,-0.0486421223043,-0.0952775384903,1.03566068287,1.01863242301,1.02472797629,1.00605332966,12.7664365789,13.5088225,21.1042485918,36.7430754363,14.449,21.7003636364,7.88187781955,7.25924706848,6.39604154946,-0.764917196015,1.03331590571,1.04249973473,1.06504969128,1.10684757724,24208.2335461,16244.0089728,34889.3677971,109425.129259,59.4296,37.2106424242,1.96672368421,2.84224317542,7.48638328499,2.0204799445,1.02672699093,1.02846750888,1.03174049378,1.05197905143,76986.4671159,43441.7247591,36986.5068231,361026.73684,0.9003739871182215,0.9505505921462705,0.9925202576355704,,102.62063333333333
2016-07-14,97.0,1.05777285223,1.0242872228088702,1.0817441730790676,1.025261600253673,1.0898876404494382,0.958971824023727,0.7803700724054706,1.1970874984573614,0,0,0,0,0.1242,0.426890909091,-0.0431932330827,0.0197075515947,-0.0508714325481,-0.0955699854609,1.03833267322,1.0275478154,1.03242698839,1.0132069436,11.8520831579,12.5787176923,21.1833922627,36.4018486635,22.012,18.9935151515,9.16969736842,7.31784193246,6.37740079993,-0.709202512946,1.02559120367,1.03693982567,1.05946473483,1.10113232525,22405.1806317,17914.77525,36713.1669205,111561.767679,75.112,40.6859818182,4.12353909774,3.09023604597,7.17718769632,2.07855790204,1.02859890148,1.03080293687,1.03466565108,1.05452135253,91254.9926662,51341.8628104,41358.6098509,360025.505322,0.9103092783505154,0.9476288659793815,0.9871134020618557,,102.60396666666666
2016-07-15,98.52,1.04133543105,1.0262499999999999,1.0837091629083708,1.0460819706944149,1.1163739376770538,0.9804936305732483,0.7947083971928692,1.2298090126076644,0,0,0,0,0.1912,0.347684848485,0.00711992481203,0.00998773452158,-0.0528965453587,-0.0958489466446,1.04843644413,1.04433273,1.04790534602,1.02839315527,11.078445,11.8964435256,21.4407784652,36.0921415055,27.048,16.8151212121,10.4671353383,7.38171353189,6.35868046033,-0.652578108978,1.0283659799,1.04214527327,1.06486594508,1.10698099718,20352.8780198,20091.1269086,38691.0384142,114007.512672,84.62,43.0111575758,6.6827575188,3.36002220919,6.87694190108,2.13801924706,1.03226102938,1.03507024315,1.03959914653,1.0591449738,109684.082857,61575.9326334,47267.100881,359884.677406,0.877791311408851,0.9255988631749898,0.9681282988225741,,102.59236666666666
2016-07-18,98.43,1.04201259779,1.0232872439962575,1.0361052631578949,1.0279895561357704,1.091725820763088,0.9867669172932332,0.7923206954841826,1.2145853899308983,0,0,0,0,0.5344,0.23183030303,0.142977443609,-0.0156998827392,-0.0574927654712,-0.0965766476474,1.02959174067,1.04505145363,1.04399290428,1.02445145389,5.10466210526,10.2556532692,21.8499037342,33.0886680778,16.033,14.9364545455,13.9816823308,7.55452134146,6.30030786305,-0.47676898237,1.01702250636,1.03687720921,1.06010089753,1.10235006038,10056.8450001,25494.6157292,44629.3629237,120807.066945,63.9238,48.0793090909,15.8397003759,4.27043215291,6.04452888098,2.32557869448,1.02426486113,1.0331132211,1.03906607782,1.05723510733,92622.8027622,89835.1976512,64828.1526126,346589.565017,0.870974296454333,0.9268515696434014,0.9655592807071015,,102.5653
2016-07-19,85.43,1.20006320965,0.8986010308193964,0.897373949579832,0.8971854652383954,0.948379218472469,0.8660786699107867,0.6897860314897054,1.0377793974732752,0.0413756891574,1,1,0,-0.0324,0.167890909091,0.170783458647,-0.0239519230769,-0.0586969790202,-0.0967860134917,0.895595928252,0.909875175734,0.906718531717,0.88935504062,8.65064105263,11.8968061538,22.6566835285,33.4862866509,7.082,14.9846363636,14.8013966165,7.60941709662,6.2809894881,-0.416080544376,1.00857519279,1.02943715702,1.05234891842,1.09434974257,7600.7160264,26535.6640449,45629.4086041,121979.180534,42.3186,52.2138666667,18.8673116541,4.62213062852,5.79601788854,2.39161603554,1.02029161193,1.03131848054,1.03753010056,1.05525415248,78362.2376411,98091.6565909,70568.5482127,338606.554259,1.0655507432986069,1.100316048226618,1.136603066838347,,102.5214
2016-07-20,86.67,1.18249221184,0.9003739871182215,0.9120277807008313,0.9232981783317353,0.9321359432135943,0.8813300793166565,0.6876934063318257,1.0341248061090562,2.90074515648,0,0,0,-0.9,0.0723272727273,0.18792443609,-0.0324110694184,-0.0598227306024,-0.096975421159,0.910619162193,0.925104136924,0.920347028278,0.902307889013,11.5485694737,13.1659353205,23.2006344304,33.5712963797,-0.445,14.6520606061,15.430075188,7.66265349437,6.2626687544,-0.354411622067,1.00766883176,1.02890791658,1.05190654395,1.09389385864,6409.90433561,27236.6887035,46563.1837912,122740.884336,28.1586,55.6784242424,21.7546793233,5.00450497186,5.56510011574,2.45931080273,1.02222797257,1.0348256213,1.04143062923,1.05877942741,77524.5769938,108376.682026,77568.4884759,328393.589463,1.0557286258220837,1.076266297450098,1.122764509057344,,102.4866
2016-07-21,88.3,1.16002189505,0.9103092783505154,0.9324181626187962,0.9726812073143863,0.9199833298603876,0.873565492679066,0.7094078894512734,1.0587529976019183,0,0,0,0,-1.7272,-0.0555272727273,0.195892481203,-0.0408605300188,-0.060839899789,-0.0971426929824,0.931022121001,0.944160346869,0.937918654411,0.919178282721,13.9179010526,13.8456999359,23.457189731,33.3919563483,-2.579,14.0200606061,15.9113477444,7.7214754925,6.24805387072,-0.291696426283,1.01550208237,1.03716718025,1.06054839704,1.10280711397,6347.88078956,28587.7114086,47950.3450617,122703.890709,19.5924,56.9054909091,24.4404838346,5.41860712946,5.35463369081,2.528611947,1.02075828172,1.03429231651,1.04124944601,1.05810100095,81857.4331327,118358.349352,84475.0248823,313106.172091,1.0409966024915063,1.0554926387315968,1.097395243488109,,102.42993333333334
