,open,percent300Avg,growth5,growth10,growth20,growth40,growth80,growth160,growth300,num,x3,x4,x5,slope5,slope10,slope20,slope40,slope80,slope160,movAvgDiff20,movAvgDiff40,movAvgDiff80,movAvgDiff160,var20,var40,var80,var160,sp_slope5,sp_slope10,sp_slope20,sp_slope40,sp_slope80,sp_slope160,sp_movAvgDiff20,sp_movAvgDiff40,sp_movAvgDiff80,sp_movAvgDiff160,sp_var20,sp_var40,sp_var80,sp_var160,dow_slope5,dow_slope10,dow_slope20,dow_slope40,dow_slope80,dow_slope160,dow_movAvgDiff20,dow_movAvgDiff40,dow_movAvgDiff80,dow_movAvgDiff160,dow_var20,dow_var40,dow_var80,dow_var160,5DayActual,10DayActual,50DayActual,k,300MovAvg
2011-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.4318,-8.54068484848,4.53963984962,11.0603961773,11.1685955286,1.53982055522,0.998195255919,1.00215389426,1.01911998601,1.05716334212,3564.78839452,7371.60964866,66792.0136838,299845.968874,,,,,
2012-03-13,15.41,1.48165909583,,,,,,,,8.21505376344,0,0,0,-0.086,-0.0399212121212,-0.0930906015038,0.0890016885553,0.0481080784107,-0.142105088334,0.97850588945,0.923680937467,1.03398530547,1.13469432837,0.148866052632,1.0449199359,6.91682050633,8.92584094339,,,,,,,,,,,,,,,8.8238,-8.95185454545,3.81865225564,10.7915546201,11.2075032583,1.67897653165,1.00076568634,1.00422314939,1.02090437506,1.05866687677,3542.72977347,6632.52046866,64380.9316041,290319.103723,1.0558079169370538,1.1323815704088254,0.6255678131083712,,22.832366666666655
2012-03-14,15.12,1.50574074074,0.949748743718593,0.9362229102167183,0.8894117647058823,1.1028446389496716,1.2242914979757085,0.4141331142152835,0.5835584716325742,8.77176931874,1,1,0,-0.0364,-0.0490666666667,-0.0921330827068,0.081659826454,0.05031471812,-0.141377251187,0.962597485278,0.910034758272,1.01068674226,1.11435599326,0.165956578948,1.06726147436,6.67864428797,8.86269419811,,,,,,,,,,,,,,,25.6678,-7.21306666667,3.3183093985,10.538274531,11.2514479108,1.81780216238,1.01712481532,1.02065139931,1.0375252906,1.07574095029,6267.49268531,7515.41156385,63850.8120727,285144.669069,1.095899470899471,1.1362433862433863,0.675925925925926,,22.76679999999999
2012-03-15,15.05,1.50843410853,0.9940554821664465,0.9653624118024375,0.8522083805209514,1.1307287753568744,1.3041594454072791,0.3908075824461179,0.5815301391035549,9.4374282434,1,1,0,-0.0248,-0.0584666666667,-0.0905842105263,0.0741391181989,0.0524248974449,-0.140618250927,0.961446321909,0.909667865454,1.00227259484,1.11048597596,0.176245,1.08522025641,6.43385238924,8.77554023585,,,,,,,,,,,,,,,41.1244,-3.72142424242,3.05262481203,10.3022989681,11.2984997216,1.9562494785,1.01751431247,1.02091216771,1.03772590185,1.07589635008,9087.3272661,8325.53487942,63188.5312924,282602.666919,1.13953488372093,1.1196013289036546,0.6704318936877076,,22.701933333333322
2012-03-16,15.75,1.43742222222,1.0300850228907783,0.9800871188550093,0.902061855670103,1.1060393258426966,1.4370437956204378,0.41710805084745767,0.6257449344457687,0,0,0,0,0.0046,-0.0632727272727,-0.0879928571429,0.0665758677298,0.0544432899672,-0.139827309691,1.00738750839,0.955022966028,1.04417870373,1.16311271116,0.164405,1.05417891026,6.15808416139,8.70427264151,,,,,,,,,,,,,,,51.6752,1.56458787879,3.06968270677,10.0774956848,11.3494024262,2.09433868318,1.02111121872,1.02450987383,1.04150471956,1.07966124844,13234.05678,9723.18762026,64504.4483985,280445.711248,1.083174603174603,1.0476190476190477,0.6444444444444445,,22.639399999999988
2012-03-19,15.64,1.43521526002,1.0162443144899285,0.9542403904820013,0.8962750716332379,1.0668485675306958,1.4218181818181819,0.41930294906166227,0.6128526645768025,0,0,0,0,0.0812,-0.0434909090909,-0.0756101503759,0.0442899390244,0.0599155180497,-0.137269970629,1.00009591713,0.958274615526,1.02218881736,1.1572701669,0.149781842106,0.890414358975,5.11663772152,8.52568911556,-2.075,7.41706060606,-5.84429699248,9.29694148687,2.49595993759,-2.25491862338,0.997589439449,0.988450444056,1.03402272046,1.05509647512,3344.05049342,6021.1531266,57382.5857579,53953.4258411,53.9816,21.3875393939,4.04323233083,9.50162042683,11.5221829524,2.50534061731,1.01631772639,1.02053878321,1.03674241942,1.07457866696,22807.1803608,15750.7796695,64366.2767999,275331.760946,1.110613810741688,1.0485933503836316,0.6253196930946291,,22.446766666666655
2012-03-20,16.27,1.37571809056,1.0558079169370538,1.0402813299232736,0.9197286602600339,1.153900709219858,1.6450960566228512,0.42413972888425444,0.633813790416829,0,0,0,0,0.1148,-0.0259939393939,-0.0702319548872,0.0372217870544,0.061571309482,-0.13635350624,1.03998210234,0.999170939908,1.05783297032,1.20353033098,0.156962894737,0.835202820514,4.74875924051,8.54527905267,-14.304,8.29078787879,-5.77984210526,8.81562570356,2.69139165055,-2.22014429,0.984803162555,0.974773345157,1.0177195783,1.03995788682,3491.20349342,6210.39987179,54469.8930977,54115.2808958,36.4424,26.9971030303,4.60082857143,9.34019394934,11.5814459681,2.64113325984,1.01590858147,1.02034434102,1.03628594763,1.07411451622,25177.1629169,17409.5569269,64205.7415654,275528.908971,1.0725261216963737,0.9729563614013522,0.5857406269207129,,22.382933333333323
2012-03-21,16.57,1.34669281835,1.095899470899471,1.0408291457286432,1.0091352009744214,1.2591185410334347,1.6653266331658292,0.4431666220914683,0.6123429416112344,0,0,0,0,0.1508,-0.0010303030303,-0.0639135338346,0.0304644230769,0.0631435419597,-0.135405317591,1.05585114856,1.01939433089,1.07150362934,1.22545009129,0.199360789474,0.783548653847,4.37519183544,8.56224471305,-20.364,8.00921212121,-5.63606203008,8.32235588649,2.88381152573,-2.18492435984,0.989381533307,0.978887064311,1.01978681071,1.04372994866,3572.68552631,6415.3729984,51486.7720376,54280.339399,14.7198,31.1467393939,5.19365037594,9.18761803471,11.6389696173,2.77639910778,1.00986975378,1.01457968319,1.03009794797,1.067730009,25750.6564169,18161.8667156,63041.803362,275825.894743,1.036813518406759,0.9625829812914906,0.5256487628243814,,22.314699999999988
2012-03-22,17.15,1.29713702624,1.13953488372093,1.1327608982826947,1.075909661229611,1.2953172205438066,1.7607802874743326,0.4687072970757037,0.6384959046909903,0,0,0,0,0.1992,0.0295696969697,-0.0564383458647,0.0241131097561,0.0646201901664,-0.134424860285,1.08906175583,1.05600197038,1.10252165668,1.26846180515,0.300482894737,0.748840769232,4.00663031645,8.55286342374,-19.736,7.03872727273,-5.35373496241,7.82830229831,3.07424576594,-2.1491567705,1.00718677595,0.996588002797,1.03616035934,1.06225726714,3597.02910526,6412.67310256,48500.3437338,54670.8210927,-5.2072,33.0374606061,5.7789906015,9.04116085835,11.6946470479,2.91102019091,1.00575891313,1.01054909415,1.02562922348,1.06308297231,25855.2298366,18433.0386769,61218.1297341,275023.344669,0.9825072886297378,0.9160349854227406,0.5271137026239067,,22.245899999999985
2012-03-23,17.06,1.29992966002,1.083174603174603,1.1157619359058208,1.0576565406075635,1.0485556238475722,1.7770833333333333,0.46459694989106753,0.6337295690936106,0,0,0,0,0.2344,0.0623818181818,-0.0480759398496,0.0181827626642,0.0659959373535,-0.133412552828,1.0799518896,1.05152859961,1.09058364764,1.26197433147,0.383095789474,0.709655384616,3.64245670886,8.53941911949,-15.818,4.94433333333,-4.9972612782,7.32675527674,3.26135020365,-2.1129810982,0.98720050728,0.976378559683,1.01293275461,1.03998229232,3733.77223026,6673.24164103,45383.6201705,54829.1198466,-19.1914,31.9611272727,6.29689849624,8.90162375704,11.7475425926,3.04483205917,0.99950028778,1.0042092959,1.01868099255,1.05589407301,25597.6245461,18259.9097379,57710.0726253,273288.394823,0.9671746776084409,0.9109026963657679,0.5445486518171161,,22.17679999999999
2012-03-26,17.37,1.2647802725,1.110613810741688,1.128654970760234,1.125,1.050181378476421,1.7545454545454546,0.48915798366657287,0.6371973587674248,0,0,0,0,0.217,0.141496969697,-0.0184639097744,0.00285877110694,0.0695081692452,-0.130189618979,1.08790279648,1.07232151125,1.09422492401,1.28441299756,0.627266052632,0.642397692309,2.8488728481,8.57426493317,-6.741,-4.75503030303,-3.43229699248,5.76848405253,3.79901104665,-2.00267491604,0.99349579169,0.982608164188,1.01324407454,1.04436845588,3899.38880921,7266.58101122,38070.9235443,55300.0597562,-34.5322,13.8374909091,7.7726924812,8.43904791276,11.8874903071,3.44017903425,1.00131756339,1.0057919477,1.01959437642,1.05637069765,24442.6786787,16640.3990756,53417.3167351,267954.728741,0.9441565918249855,0.8825561312607945,0.5400115141047783,,21.96923333333332
2012-03-27,17.45,1.2549608405,1.0725261216963737,1.1323815704088254,1.1265332472562943,0.9792368125701458,1.7697768762677486,0.5312024353120243,0.6380255941499086,0,0,0,0,0.1642,0.157084848485,-0.0072469924812,-0.00136817542214,0.0704857550985,-0.129055769146,1.08770180141,1.07727686633,1.09396672648,1.28935130667,0.736822105264,0.641753269232,2.60946074367,8.63823911556,-5.853,-7.45566666667,-2.86522180451,5.24277591463,3.96961360906,-1.96534600869,0.984587952839,0.975220133078,1.00298761307,1.03506738247,3737.74091447,7313.68301923,35481.7698382,55422.0649409,-19.5682,7.17134545455,8.3973924812,8.29167959662,11.9303478683,3.57005192406,1.0116416689,1.01714826425,1.03118422365,1.06834982658,20429.6023622,16590.3543023,53171.2115095,268375.912889,0.907163323782235,0.845272206303725,0.5449856733524355,,21.899066666666656
2012-03-28,17.18,1.27064221964,1.036813518406759,1.1362433862433863,1.063777089783282,0.961926091825308,1.8673913043478263,0.5294298921417565,0.6238198983297023,0,0,0,0,0.1024,0.167690909091,0.00407030075188,-0.00512120075047,0.0713656206048,-0.12789392414,1.06410653453,1.06105055122,1.07209997114,1.26854616524,0.750994736843,0.626243846155,2.34927074367,8.69170817217,-6.475,-9.32936363636,-2.37657330827,4.71876571295,4.13520248769,-1.92772299318,0.984068365237,0.976369557842,1.00127964007,1.03460021214,3582.6695,7026.04525481,32823.1612971,55533.2592586,0.0487999999994,1.55718787879,9.01248270677,8.15221109287,11.9721247392,3.69891526619,1.00669019127,1.01299302687,1.0267601123,1.06367397397,17276.4522222,16992.7942605,52270.8005549,267280.466852,0.9284051222351571,0.8422584400465658,0.5355064027939465,,21.829633333333323
2012-03-29,16.85,1.29123046489,0.9825072886297378,1.1196013289036546,1.080821039127646,0.9717416378316033,1.7811839323467231,0.505095923261391,0.63132259273136,0,0,0,0,0.0488,0.169387878788,0.0149364661654,-0.00854460600375,0.0721351969058,-0.126704932413,1.03864883191,1.04163446976,1.04819520692,1.24382929642,0.732274736843,0.596520769232,2.22367588607,8.71472727987,-10.212,-10.7457575758,-2.02764285714,4.19499097092,4.29483695206,-1.8899014172,0.970890904347,0.964094676287,0.985693135315,1.01966475452,4320.80854605,7036.20851122,30207.5069616,55561.5513172,15.6986,-3.31984848485,9.54173233083,8.01987969043,12.0115503487,3.82661592375,1.00056595365,1.00723485391,1.02059888483,1.0572366179,15083.8467524,16829.9184705,50065.3897323,265770.868234,0.9323442136498516,0.8896142433234421,0.5626112759643916,,21.757233333333325
2012-03-30,16.5,1.31416161616,0.9671746776084409,1.0476190476190477,1.0267579340385813,0.9353741496598639,1.725941422594142,0.4912176242929443,0.6247633472169632,0,0,0,0,-0.0158,0.159987878788,0.0248218045113,-0.011786163227,0.0727886661978,-0.125489655968,1.01329566739,1.02149788736,1.02463788366,1.21784699413,0.686645,0.55704096154,2.18345512658,8.72395748427,-11.571,-11.3511212121,-1.80254511278,3.67814856942,4.44872856599,-1.85183437234,0.980257623539,0.974422197049,0.993382588718,1.0288046156,4624.85854605,6679.22945513,27680.6546187,55635.3697107,22.5496,-6.81181818182,9.98487406015,7.89481571295,12.0489035396,3.95313576537,1.00132580315,1.00844598459,1.0215575222,1.0581497829,12658.6912345,16715.3892461,48261.9203159,264260.804006,0.9418181818181818,0.9054545454545454,0.5478787878787879,,21.68366666666666
2012-04-02,16.4,1.30873577236,0.9441565918249855,1.0485933503836316,1.0006101281269066,0.9182530795072787,1.6383616383616382,0.4647208841031453,0.6378840917930766,0,0,0,1,-0.1628,0.0799939393939,0.0464428571429,-0.0197050187617,0.0740827531646,-0.121685617968,0.997021095507,1.01871263297,1.01093380387,1.20743048302,0.529335789474,0.456226602565,1.8704677057,8.71155502751,-4.283,-8.97612121212,-1.93395300752,2.17500234522,4.87505978229,-1.7362841647,1.00282699738,0.998405629776,1.00985983836,1.04881830719,4721.17854605,4482.79789103,22436.0283528,56016.8325762,2.987,-5.5318969697,10.5481815789,7.54474357411,12.1390630728,4.32646343021,1.00338628898,1.01197457854,1.02436811799,1.06098921066,5084.94911874,17009.6636285,44557.7285905,265058.70945,0.9347560975609757,0.8859756097560976,0.5451219512195122,,21.46326666666666
2012-04-03,15.83,1.35127395241,0.907163323782235,0.9729563614013522,1.012148337595908,0.8994318181818182,1.6219262295081969,0.450997150997151,0.6055853098699311,0,0,0,1,-0.1794,0.0422060606061,0.051237593985,-0.0216896106942,0.0743631929794,-0.120366946066,0.96029603567,0.98347415507,0.973726904357,1.16301388104,0.455215526316,0.457424615386,1.74540302215,8.70827845519,6.3,-7.00639393939,-2.08852631579,1.71466310976,5.00595576946,-1.69698853715,1.01431211332,1.00921660485,1.01901813885,1.05951038234,3822.80249342,4241.23378045,20791.9515724,56330.6966658,3.2408,-1.96255151515,10.501237218,7.45104570826,12.1609751582,4.44897473531,1.00668870319,1.01499504883,1.02727331126,1.06398350066,5508.95097268,17652.8458951,43807.6068152,265577.448046,0.9317751105495894,0.9608338597599495,0.5666456096020215,,21.39066666666666
